accession,feature_id,fmrel_type,marker_id,symbol,ensdarg
A0A2R8Q3X8,ZDB-ALT-190501-706,is allele of,ZDB-GENE-220523-186,unm_sa34262,ENSDARG00000104937
A0A2R8Q7H4,ZDB-ALT-190501-706,is allele of,ZDB-GENE-220523-186,unm_sa34262,ENSDARG00000104937
A0A2R8QEB0,ZDB-ALT-190501-706,is allele of,ZDB-GENE-220523-186,unm_sa34262,ENSDARG00000104937
A0A2R8RZG4,ZDB-ALT-190501-706,is allele of,ZDB-GENE-220523-186,unm_sa34262,ENSDARG00000104937
A0A0G2KEA8,ZDB-ALT-190501-706,is allele of,ZDB-GENE-220523-186,unm_sa34262,ENSDARG00000104937
A0A2R8Q001,ZDB-ALT-190501-706,is allele of,ZDB-GENE-220523-186,unm_sa34262,ENSDARG00000104937
A0A2R8Q3X8,ZDB-ALT-190501-706,is allele of,ZDB-GENE-220523-186,unm_sa34262,ENSDARG00000104937
A0A2R8Q7H4,ZDB-ALT-190501-706,is allele of,ZDB-GENE-220523-186,unm_sa34262,ENSDARG00000104937
A0A2R8QEB0,ZDB-ALT-190501-706,is allele of,ZDB-GENE-220523-186,unm_sa34262,ENSDARG00000104937
A0A2R8RZG4,ZDB-ALT-190501-706,is allele of,ZDB-GENE-220523-186,unm_sa34262,ENSDARG00000104937
A0A0G2KEA8,ZDB-ALT-190501-706,is allele of,ZDB-GENE-220523-186,unm_sa34262,ENSDARG00000104937
A0A2R8Q001,ZDB-ALT-190501-706,is allele of,ZDB-GENE-220523-186,unm_sa34262,ENSDARG00000104937
A0A2R8Q3X8,ZDB-ALT-190501-706,is allele of,ZDB-GENE-220523-186,unm_sa34262,ENSDARG00000104937
A0A2R8Q7H4,ZDB-ALT-190501-706,is allele of,ZDB-GENE-220523-186,unm_sa34262,ENSDARG00000104937
A0A2R8QEB0,ZDB-ALT-190501-706,is allele of,ZDB-GENE-220523-186,unm_sa34262,ENSDARG00000104937
A0A2R8RZG4,ZDB-ALT-190501-706,is allele of,ZDB-GENE-220523-186,unm_sa34262,ENSDARG00000104937
A0A0G2KEA8,ZDB-ALT-190501-706,is allele of,ZDB-GENE-220523-186,unm_sa34262,ENSDARG00000104937
A0A2R8Q001,ZDB-ALT-190501-706,is allele of,ZDB-GENE-220523-186,unm_sa34262,ENSDARG00000104937
A0A2R8Q3X8,ZDB-ALT-190501-706,is allele of,ZDB-GENE-220523-186,unm_sa34262,ENSDARG00000104937
A0A2R8Q7H4,ZDB-ALT-190501-706,is allele of,ZDB-GENE-220523-186,unm_sa34262,ENSDARG00000104937
A0A2R8QEB0,ZDB-ALT-190501-706,is allele of,ZDB-GENE-220523-186,unm_sa34262,ENSDARG00000104937
A0A2R8RZG4,ZDB-ALT-190501-706,is allele of,ZDB-GENE-220523-186,unm_sa34262,ENSDARG00000104937
A0A0G2KEA8,ZDB-ALT-190501-706,is allele of,ZDB-GENE-220523-186,unm_sa34262,ENSDARG00000104937
A0A2R8Q001,ZDB-ALT-190501-706,is allele of,ZDB-GENE-220523-186,unm_sa34262,ENSDARG00000104937
A0A2R8Q3X8,ZDB-ALT-190501-706,is allele of,ZDB-GENE-220523-186,unm_sa34262,ENSDARG00000104937
A0A2R8Q7H4,ZDB-ALT-190501-706,is allele of,ZDB-GENE-220523-186,unm_sa34262,ENSDARG00000104937
A0A2R8QEB0,ZDB-ALT-190501-706,is allele of,ZDB-GENE-220523-186,unm_sa34262,ENSDARG00000104937
A0A2R8RZG4,ZDB-ALT-190501-706,is allele of,ZDB-GENE-220523-186,unm_sa34262,ENSDARG00000104937
A0A0G2KEA8,ZDB-ALT-190501-706,is allele of,ZDB-GENE-220523-186,unm_sa34262,ENSDARG00000104937
A0A2R8Q001,ZDB-ALT-190501-706,is allele of,ZDB-GENE-220523-186,unm_sa34262,ENSDARG00000104937
A0A2R8Q3X8,ZDB-ALT-190501-706,is allele of,ZDB-GENE-220523-186,unm_sa34262,ENSDARG00000104937
A0A2R8Q7H4,ZDB-ALT-190501-706,is allele of,ZDB-GENE-220523-186,unm_sa34262,ENSDARG00000104937
A0A2R8QEB0,ZDB-ALT-190501-706,is allele of,ZDB-GENE-220523-186,unm_sa34262,ENSDARG00000104937
A0A2R8RZG4,ZDB-ALT-190501-706,is allele of,ZDB-GENE-220523-186,unm_sa34262,ENSDARG00000104937
A0A0G2KEA8,ZDB-ALT-190501-707,is allele of,ZDB-GENE-220523-187,unm_sa34263,ENSDARG00000104937
A0A2R8Q001,ZDB-ALT-190501-707,is allele of,ZDB-GENE-220523-187,unm_sa34263,ENSDARG00000104937
A0A2R8Q3X8,ZDB-ALT-190501-707,is allele of,ZDB-GENE-220523-187,unm_sa34263,ENSDARG00000104937
A0A2R8Q7H4,ZDB-ALT-190501-707,is allele of,ZDB-GENE-220523-187,unm_sa34263,ENSDARG00000104937
A0A2R8QEB0,ZDB-ALT-190501-707,is allele of,ZDB-GENE-220523-187,unm_sa34263,ENSDARG00000104937
A0A2R8RZG4,ZDB-ALT-190501-707,is allele of,ZDB-GENE-220523-187,unm_sa34263,ENSDARG00000104937
A0A0G2KEA8,ZDB-ALT-190501-707,is allele of,ZDB-GENE-220523-187,unm_sa34263,ENSDARG00000104937
A0A2R8Q001,ZDB-ALT-190501-707,is allele of,ZDB-GENE-220523-187,unm_sa34263,ENSDARG00000104937
A0A2R8Q3X8,ZDB-ALT-190501-707,is allele of,ZDB-GENE-220523-187,unm_sa34263,ENSDARG00000104937
A0A2R8Q7H4,ZDB-ALT-190501-707,is allele of,ZDB-GENE-220523-187,unm_sa34263,ENSDARG00000104937
A0A2R8QEB0,ZDB-ALT-190501-707,is allele of,ZDB-GENE-220523-187,unm_sa34263,ENSDARG00000104937
A0A2R8RZG4,ZDB-ALT-190501-707,is allele of,ZDB-GENE-220523-187,unm_sa34263,ENSDARG00000104937
A0A0G2KEA8,ZDB-ALT-190501-707,is allele of,ZDB-GENE-220523-187,unm_sa34263,ENSDARG00000104937
A0A2R8Q001,ZDB-ALT-190501-707,is allele of,ZDB-GENE-220523-187,unm_sa34263,ENSDARG00000104937
A0A2R8Q3X8,ZDB-ALT-190501-707,is allele of,ZDB-GENE-220523-187,unm_sa34263,ENSDARG00000104937
A0A2R8Q7H4,ZDB-ALT-190501-707,is allele of,ZDB-GENE-220523-187,unm_sa34263,ENSDARG00000104937
A0A2R8QEB0,ZDB-ALT-190501-707,is allele of,ZDB-GENE-220523-187,unm_sa34263,ENSDARG00000104937
A0A2R8RZG4,ZDB-ALT-190501-707,is allele of,ZDB-GENE-220523-187,unm_sa34263,ENSDARG00000104937
A0A0G2KEA8,ZDB-ALT-190501-707,is allele of,ZDB-GENE-220523-187,unm_sa34263,ENSDARG00000104937
A0A2R8Q001,ZDB-ALT-190501-707,is allele of,ZDB-GENE-220523-187,unm_sa34263,ENSDARG00000104937
A0A2R8Q3X8,ZDB-ALT-190501-707,is allele of,ZDB-GENE-220523-187,unm_sa34263,ENSDARG00000104937
A0A2R8Q7H4,ZDB-ALT-190501-707,is allele of,ZDB-GENE-220523-187,unm_sa34263,ENSDARG00000104937
A0A2R8QEB0,ZDB-ALT-190501-707,is allele of,ZDB-GENE-220523-187,unm_sa34263,ENSDARG00000104937
A0A2R8RZG4,ZDB-ALT-190501-707,is allele of,ZDB-GENE-220523-187,unm_sa34263,ENSDARG00000104937
A0A0G2KEA8,ZDB-ALT-190501-707,is allele of,ZDB-GENE-220523-187,unm_sa34263,ENSDARG00000104937
A0A2R8Q001,ZDB-ALT-190501-707,is allele of,ZDB-GENE-220523-187,unm_sa34263,ENSDARG00000104937
A0A2R8Q3X8,ZDB-ALT-190501-707,is allele of,ZDB-GENE-220523-187,unm_sa34263,ENSDARG00000104937
A0A2R8Q7H4,ZDB-ALT-190501-707,is allele of,ZDB-GENE-220523-187,unm_sa34263,ENSDARG00000104937
A0A2R8QEB0,ZDB-ALT-190501-707,is allele of,ZDB-GENE-220523-187,unm_sa34263,ENSDARG00000104937
A0A2R8RZG4,ZDB-ALT-190501-707,is allele of,ZDB-GENE-220523-187,unm_sa34263,ENSDARG00000104937
A0A0G2KEA8,ZDB-ALT-190501-707,is allele of,ZDB-GENE-220523-187,unm_sa34263,ENSDARG00000104937
A0A2R8Q001,ZDB-ALT-190501-707,is allele of,ZDB-GENE-220523-187,unm_sa34263,ENSDARG00000104937
A0A2R8Q3X8,ZDB-ALT-190501-707,is allele of,ZDB-GENE-220523-187,unm_sa34263,ENSDARG00000104937
A0A2R8Q7H4,ZDB-ALT-190501-707,is allele of,ZDB-GENE-220523-187,unm_sa34263,ENSDARG00000104937
A0A2R8QEB0,ZDB-ALT-190501-707,is allele of,ZDB-GENE-220523-187,unm_sa34263,ENSDARG00000104937
A0A2R8RZG4,ZDB-ALT-190501-707,is allele of,ZDB-GENE-220523-187,unm_sa34263,ENSDARG00000104937
A0A0G2KEA8,ZDB-ALT-190501-708,is allele of,ZDB-GENE-220523-188,unm_sa34264,ENSDARG00000104937
A0A2R8Q001,ZDB-ALT-190501-708,is allele of,ZDB-GENE-220523-188,unm_sa34264,ENSDARG00000104937
A0A2R8Q3X8,ZDB-ALT-190501-708,is allele of,ZDB-GENE-220523-188,unm_sa34264,ENSDARG00000104937
A0A2R8Q7H4,ZDB-ALT-190501-708,is allele of,ZDB-GENE-220523-188,unm_sa34264,ENSDARG00000104937
A0A2R8QEB0,ZDB-ALT-190501-708,is allele of,ZDB-GENE-220523-188,unm_sa34264,ENSDARG00000104937
A0A2R8RZG4,ZDB-ALT-190501-708,is allele of,ZDB-GENE-220523-188,unm_sa34264,ENSDARG00000104937
A0A0G2KEA8,ZDB-ALT-190501-708,is allele of,ZDB-GENE-220523-188,unm_sa34264,ENSDARG00000104937
A0A2R8Q001,ZDB-ALT-190501-708,is allele of,ZDB-GENE-220523-188,unm_sa34264,ENSDARG00000104937
A0A2R8Q3X8,ZDB-ALT-190501-708,is allele of,ZDB-GENE-220523-188,unm_sa34264,ENSDARG00000104937
A0A2R8Q7H4,ZDB-ALT-190501-708,is allele of,ZDB-GENE-220523-188,unm_sa34264,ENSDARG00000104937
A0A2R8QEB0,ZDB-ALT-190501-708,is allele of,ZDB-GENE-220523-188,unm_sa34264,ENSDARG00000104937
A0A2R8RZG4,ZDB-ALT-190501-708,is allele of,ZDB-GENE-220523-188,unm_sa34264,ENSDARG00000104937
A0A0G2KEA8,ZDB-ALT-190501-708,is allele of,ZDB-GENE-220523-188,unm_sa34264,ENSDARG00000104937
A0A2R8Q001,ZDB-ALT-190501-708,is allele of,ZDB-GENE-220523-188,unm_sa34264,ENSDARG00000104937
A0A2R8Q3X8,ZDB-ALT-190501-708,is allele of,ZDB-GENE-220523-188,unm_sa34264,ENSDARG00000104937
A0A2R8Q7H4,ZDB-ALT-190501-708,is allele of,ZDB-GENE-220523-188,unm_sa34264,ENSDARG00000104937
A0A2R8QEB0,ZDB-ALT-190501-708,is allele of,ZDB-GENE-220523-188,unm_sa34264,ENSDARG00000104937
A0A2R8RZG4,ZDB-ALT-190501-708,is allele of,ZDB-GENE-220523-188,unm_sa34264,ENSDARG00000104937
A0A0G2KEA8,ZDB-ALT-190501-708,is allele of,ZDB-GENE-220523-188,unm_sa34264,ENSDARG00000104937
A0A2R8Q001,ZDB-ALT-190501-708,is allele of,ZDB-GENE-220523-188,unm_sa34264,ENSDARG00000104937
A0A2R8Q3X8,ZDB-ALT-190501-708,is allele of,ZDB-GENE-220523-188,unm_sa34264,ENSDARG00000104937
A0A2R8Q7H4,ZDB-ALT-190501-708,is allele of,ZDB-GENE-220523-188,unm_sa34264,ENSDARG00000104937
A0A2R8QEB0,ZDB-ALT-190501-708,is allele of,ZDB-GENE-220523-188,unm_sa34264,ENSDARG00000104937
A0A2R8RZG4,ZDB-ALT-190501-708,is allele of,ZDB-GENE-220523-188,unm_sa34264,ENSDARG00000104937
A0A0G2KEA8,ZDB-ALT-190501-708,is allele of,ZDB-GENE-220523-188,unm_sa34264,ENSDARG00000104937
A0A2R8Q001,ZDB-ALT-190501-708,is allele of,ZDB-GENE-220523-188,unm_sa34264,ENSDARG00000104937
A0A2R8Q3X8,ZDB-ALT-190501-708,is allele of,ZDB-GENE-220523-188,unm_sa34264,ENSDARG00000104937
A0A2R8Q7H4,ZDB-ALT-190501-708,is allele of,ZDB-GENE-220523-188,unm_sa34264,ENSDARG00000104937
A0A2R8QEB0,ZDB-ALT-190501-708,is allele of,ZDB-GENE-220523-188,unm_sa34264,ENSDARG00000104937
A0A2R8RZG4,ZDB-ALT-190501-708,is allele of,ZDB-GENE-220523-188,unm_sa34264,ENSDARG00000104937
A0A0G2KEA8,ZDB-ALT-190501-708,is allele of,ZDB-GENE-220523-188,unm_sa34264,ENSDARG00000104937
A0A2R8Q001,ZDB-ALT-190501-708,is allele of,ZDB-GENE-220523-188,unm_sa34264,ENSDARG00000104937
A0A2R8Q3X8,ZDB-ALT-190501-708,is allele of,ZDB-GENE-220523-188,unm_sa34264,ENSDARG00000104937
A0A2R8Q7H4,ZDB-ALT-190501-708,is allele of,ZDB-GENE-220523-188,unm_sa34264,ENSDARG00000104937
A0A2R8QEB0,ZDB-ALT-190501-708,is allele of,ZDB-GENE-220523-188,unm_sa34264,ENSDARG00000104937
A0A2R8RZG4,ZDB-ALT-190501-708,is allele of,ZDB-GENE-220523-188,unm_sa34264,ENSDARG00000104937
E7F1V5,ZDB-ALT-190501-710,is allele of,ZDB-GENE-220523-190,unm_sa34406,ENSDARG00000086708
E7F1V5,ZDB-ALT-190501-711,is allele of,ZDB-GENE-220523-191,unm_sa34407,ENSDARG00000086708
A0A0G2KH46,ZDB-ALT-190501-712,is allele of,ZDB-GENE-220523-192,unm_sa34534,ENSDARG00000098636
A0A0G2KZU0,ZDB-ALT-190501-713,is allele of,ZDB-GENE-140207-1,unm_sa34536,ENSDARG00000078172
F1QD15,ZDB-ALT-190501-713,is allele of,ZDB-GENE-140207-1,unm_sa34536,ENSDARG00000078172
A0A0G2KZU0,ZDB-ALT-190501-713,is allele of,ZDB-GENE-140207-1,unm_sa34536,ENSDARG00000078172
F1QD15,ZDB-ALT-190501-713,is allele of,ZDB-GENE-140207-1,unm_sa34536,ENSDARG00000078172
E7F3V4,ZDB-ALT-190501-715,is allele of,ZDB-GENE-220523-194,unm_sa34645,ENSDARG00000044355
A0A2R8RPX2,ZDB-ALT-190501-716,is allele of,ZDB-GENE-220523-195,unm_sa34769,ENSDARG00000079741
A0A2R8RSH3,ZDB-ALT-190501-716,is allele of,ZDB-GENE-220523-195,unm_sa34769,ENSDARG00000079741
F1Q7J6,ZDB-ALT-190501-716,is allele of,ZDB-GENE-220523-195,unm_sa34769,ENSDARG00000079741
A0A2R8RPX2,ZDB-ALT-190501-716,is allele of,ZDB-GENE-220523-195,unm_sa34769,ENSDARG00000079741
A0A2R8RSH3,ZDB-ALT-190501-716,is allele of,ZDB-GENE-220523-195,unm_sa34769,ENSDARG00000079741
F1Q7J6,ZDB-ALT-190501-716,is allele of,ZDB-GENE-220523-195,unm_sa34769,ENSDARG00000079741
A0A2R8RPX2,ZDB-ALT-190501-716,is allele of,ZDB-GENE-220523-195,unm_sa34769,ENSDARG00000079741
A0A2R8RSH3,ZDB-ALT-190501-716,is allele of,ZDB-GENE-220523-195,unm_sa34769,ENSDARG00000079741
F1Q7J6,ZDB-ALT-190501-716,is allele of,ZDB-GENE-220523-195,unm_sa34769,ENSDARG00000079741
E7F104,ZDB-ALT-190501-717,is allele of,ZDB-GENE-220523-196,unm_sa34771,ENSDARG00000068280
E7F9N8,ZDB-ALT-190501-718,is allele of,ZDB-GENE-220523-197,unm_sa34873,ENSDARG00000046054
F1R8M9,ZDB-ALT-190501-719,is allele of,ZDB-GENE-220523-198,unm_sa34880,ENSDARG00000078394
E7F9B5,ZDB-ALT-190501-723,is allele of,ZDB-GENE-220523-202,unm_sa35159,ENSDARG00000036424
E7F9B5,ZDB-ALT-190501-724,is allele of,ZDB-GENE-220523-203,unm_sa35160,ENSDARG00000036424
A0A2R8QCI9,ZDB-ALT-190501-725,is allele of,ZDB-GENE-220523-204,unm_sa35165,ENSDARG00000076371
A0A2R8QV56,ZDB-ALT-190501-725,is allele of,ZDB-GENE-220523-204,unm_sa35165,ENSDARG00000076371
E7F501,ZDB-ALT-190501-725,is allele of,ZDB-GENE-220523-204,unm_sa35165,ENSDARG00000076371
A0A2R8QCI9,ZDB-ALT-190501-725,is allele of,ZDB-GENE-220523-204,unm_sa35165,ENSDARG00000076371
A0A2R8QV56,ZDB-ALT-190501-725,is allele of,ZDB-GENE-220523-204,unm_sa35165,ENSDARG00000076371
E7F501,ZDB-ALT-190501-725,is allele of,ZDB-GENE-220523-204,unm_sa35165,ENSDARG00000076371
A0A2R8QCI9,ZDB-ALT-190501-725,is allele of,ZDB-GENE-220523-204,unm_sa35165,ENSDARG00000076371
A0A2R8QV56,ZDB-ALT-190501-725,is allele of,ZDB-GENE-220523-204,unm_sa35165,ENSDARG00000076371
E7F501,ZDB-ALT-190501-725,is allele of,ZDB-GENE-220523-204,unm_sa35165,ENSDARG00000076371
E7F7I5,ZDB-ALT-190501-726,is allele of,ZDB-GENE-220523-205,unm_sa35199,ENSDARG00000058631
A0A0G2KES5,ZDB-ALT-190501-727,is allele of,ZDB-GENE-220523-206,unm_sa35378,ENSDARG00000101969
A0A2R8QBK2,ZDB-ALT-190501-729,is allele of,ZDB-GENE-220523-208,unm_sa35509,ENSDARG00000062790
A0A2R8QCG1,ZDB-ALT-190501-729,is allele of,ZDB-GENE-220523-208,unm_sa35509,ENSDARG00000062790
A0A2R8QG93,ZDB-ALT-190501-729,is allele of,ZDB-GENE-220523-208,unm_sa35509,ENSDARG00000062790
A0A2R8QKM2,ZDB-ALT-190501-729,is allele of,ZDB-GENE-220523-208,unm_sa35509,ENSDARG00000062790
A0A2R8QLJ4,ZDB-ALT-190501-729,is allele of,ZDB-GENE-220523-208,unm_sa35509,ENSDARG00000062790
F1Q8W9,ZDB-ALT-190501-729,is allele of,ZDB-GENE-220523-208,unm_sa35509,ENSDARG00000062790
A0A2R8QBK2,ZDB-ALT-190501-729,is allele of,ZDB-GENE-220523-208,unm_sa35509,ENSDARG00000062790
A0A2R8QCG1,ZDB-ALT-190501-729,is allele of,ZDB-GENE-220523-208,unm_sa35509,ENSDARG00000062790
A0A2R8QG93,ZDB-ALT-190501-729,is allele of,ZDB-GENE-220523-208,unm_sa35509,ENSDARG00000062790
A0A2R8QKM2,ZDB-ALT-190501-729,is allele of,ZDB-GENE-220523-208,unm_sa35509,ENSDARG00000062790
A0A2R8QLJ4,ZDB-ALT-190501-729,is allele of,ZDB-GENE-220523-208,unm_sa35509,ENSDARG00000062790
F1Q8W9,ZDB-ALT-190501-729,is allele of,ZDB-GENE-220523-208,unm_sa35509,ENSDARG00000062790
A0A2R8QBK2,ZDB-ALT-190501-729,is allele of,ZDB-GENE-220523-208,unm_sa35509,ENSDARG00000062790
A0A2R8QCG1,ZDB-ALT-190501-729,is allele of,ZDB-GENE-220523-208,unm_sa35509,ENSDARG00000062790
A0A2R8QG93,ZDB-ALT-190501-729,is allele of,ZDB-GENE-220523-208,unm_sa35509,ENSDARG00000062790
A0A2R8QKM2,ZDB-ALT-190501-729,is allele of,ZDB-GENE-220523-208,unm_sa35509,ENSDARG00000062790
A0A2R8QLJ4,ZDB-ALT-190501-729,is allele of,ZDB-GENE-220523-208,unm_sa35509,ENSDARG00000062790
F1Q8W9,ZDB-ALT-190501-729,is allele of,ZDB-GENE-220523-208,unm_sa35509,ENSDARG00000062790
A0A2R8QBK2,ZDB-ALT-190501-729,is allele of,ZDB-GENE-220523-208,unm_sa35509,ENSDARG00000062790
A0A2R8QCG1,ZDB-ALT-190501-729,is allele of,ZDB-GENE-220523-208,unm_sa35509,ENSDARG00000062790
A0A2R8QG93,ZDB-ALT-190501-729,is allele of,ZDB-GENE-220523-208,unm_sa35509,ENSDARG00000062790
A0A2R8QKM2,ZDB-ALT-190501-729,is allele of,ZDB-GENE-220523-208,unm_sa35509,ENSDARG00000062790
A0A2R8QLJ4,ZDB-ALT-190501-729,is allele of,ZDB-GENE-220523-208,unm_sa35509,ENSDARG00000062790
F1Q8W9,ZDB-ALT-190501-729,is allele of,ZDB-GENE-220523-208,unm_sa35509,ENSDARG00000062790
A0A2R8QBK2,ZDB-ALT-190501-729,is allele of,ZDB-GENE-220523-208,unm_sa35509,ENSDARG00000062790
A0A2R8QCG1,ZDB-ALT-190501-729,is allele of,ZDB-GENE-220523-208,unm_sa35509,ENSDARG00000062790
A0A2R8QG93,ZDB-ALT-190501-729,is allele of,ZDB-GENE-220523-208,unm_sa35509,ENSDARG00000062790
A0A2R8QKM2,ZDB-ALT-190501-729,is allele of,ZDB-GENE-220523-208,unm_sa35509,ENSDARG00000062790
A0A2R8QLJ4,ZDB-ALT-190501-729,is allele of,ZDB-GENE-220523-208,unm_sa35509,ENSDARG00000062790
F1Q8W9,ZDB-ALT-190501-729,is allele of,ZDB-GENE-220523-208,unm_sa35509,ENSDARG00000062790
A0A2R8QBK2,ZDB-ALT-190501-729,is allele of,ZDB-GENE-220523-208,unm_sa35509,ENSDARG00000062790
A0A2R8QCG1,ZDB-ALT-190501-729,is allele of,ZDB-GENE-220523-208,unm_sa35509,ENSDARG00000062790
A0A2R8QG93,ZDB-ALT-190501-729,is allele of,ZDB-GENE-220523-208,unm_sa35509,ENSDARG00000062790
A0A2R8QKM2,ZDB-ALT-190501-729,is allele of,ZDB-GENE-220523-208,unm_sa35509,ENSDARG00000062790
A0A2R8QLJ4,ZDB-ALT-190501-729,is allele of,ZDB-GENE-220523-208,unm_sa35509,ENSDARG00000062790
F1Q8W9,ZDB-ALT-190501-729,is allele of,ZDB-GENE-220523-208,unm_sa35509,ENSDARG00000062790
E7EXQ5,ZDB-ALT-190501-730,is allele of,ZDB-GENE-220523-209,unm_sa35587,ENSDARG00000098286
E7FEG9,ZDB-ALT-190501-733,is allele of,ZDB-GENE-220523-212,unm_sa36023,ENSDARG00000077715
E7FEG9,ZDB-ALT-190501-734,is allele of,ZDB-GENE-220523-213,unm_sa36024,ENSDARG00000077715
F1REW0,ZDB-ALT-190501-736,is allele of,ZDB-GENE-220523-215,unm_sa36268,ENSDARG00000069929
F1REW0,ZDB-ALT-190501-737,is allele of,ZDB-GENE-220523-216,unm_sa36269,ENSDARG00000069929
E7FGS2,ZDB-ALT-190501-738,is allele of,ZDB-GENE-220523-217,unm_sa36281,ENSDARG00000077559
A0A2R8Q3M6,ZDB-ALT-190501-741,is allele of,ZDB-GENE-220523-220,unm_sa36713,ENSDARG00000078775
A0A2R8Q8K4,ZDB-ALT-190501-741,is allele of,ZDB-GENE-220523-220,unm_sa36713,ENSDARG00000078775
A0A2R8QCJ5,ZDB-ALT-190501-741,is allele of,ZDB-GENE-220523-220,unm_sa36713,ENSDARG00000078775
A0A2R8QMZ8,ZDB-ALT-190501-741,is allele of,ZDB-GENE-220523-220,unm_sa36713,ENSDARG00000078775
A0A2R8QND2,ZDB-ALT-190501-741,is allele of,ZDB-GENE-220523-220,unm_sa36713,ENSDARG00000078775
E7EZ22,ZDB-ALT-190501-741,is allele of,ZDB-GENE-220523-220,unm_sa36713,ENSDARG00000078775
A0A2R8Q3M6,ZDB-ALT-190501-741,is allele of,ZDB-GENE-220523-220,unm_sa36713,ENSDARG00000078775
A0A2R8Q8K4,ZDB-ALT-190501-741,is allele of,ZDB-GENE-220523-220,unm_sa36713,ENSDARG00000078775
A0A2R8QCJ5,ZDB-ALT-190501-741,is allele of,ZDB-GENE-220523-220,unm_sa36713,ENSDARG00000078775
A0A2R8QMZ8,ZDB-ALT-190501-741,is allele of,ZDB-GENE-220523-220,unm_sa36713,ENSDARG00000078775
A0A2R8QND2,ZDB-ALT-190501-741,is allele of,ZDB-GENE-220523-220,unm_sa36713,ENSDARG00000078775
E7EZ22,ZDB-ALT-190501-741,is allele of,ZDB-GENE-220523-220,unm_sa36713,ENSDARG00000078775
A0A2R8Q3M6,ZDB-ALT-190501-741,is allele of,ZDB-GENE-220523-220,unm_sa36713,ENSDARG00000078775
A0A2R8Q8K4,ZDB-ALT-190501-741,is allele of,ZDB-GENE-220523-220,unm_sa36713,ENSDARG00000078775
A0A2R8QCJ5,ZDB-ALT-190501-741,is allele of,ZDB-GENE-220523-220,unm_sa36713,ENSDARG00000078775
A0A2R8QMZ8,ZDB-ALT-190501-741,is allele of,ZDB-GENE-220523-220,unm_sa36713,ENSDARG00000078775
A0A2R8QND2,ZDB-ALT-190501-741,is allele of,ZDB-GENE-220523-220,unm_sa36713,ENSDARG00000078775
E7EZ22,ZDB-ALT-190501-741,is allele of,ZDB-GENE-220523-220,unm_sa36713,ENSDARG00000078775
A0A2R8Q3M6,ZDB-ALT-190501-741,is allele of,ZDB-GENE-220523-220,unm_sa36713,ENSDARG00000078775
A0A2R8Q8K4,ZDB-ALT-190501-741,is allele of,ZDB-GENE-220523-220,unm_sa36713,ENSDARG00000078775
A0A2R8QCJ5,ZDB-ALT-190501-741,is allele of,ZDB-GENE-220523-220,unm_sa36713,ENSDARG00000078775
A0A2R8QMZ8,ZDB-ALT-190501-741,is allele of,ZDB-GENE-220523-220,unm_sa36713,ENSDARG00000078775
A0A2R8QND2,ZDB-ALT-190501-741,is allele of,ZDB-GENE-220523-220,unm_sa36713,ENSDARG00000078775
E7EZ22,ZDB-ALT-190501-741,is allele of,ZDB-GENE-220523-220,unm_sa36713,ENSDARG00000078775
A0A2R8Q3M6,ZDB-ALT-190501-741,is allele of,ZDB-GENE-220523-220,unm_sa36713,ENSDARG00000078775
A0A2R8Q8K4,ZDB-ALT-190501-741,is allele of,ZDB-GENE-220523-220,unm_sa36713,ENSDARG00000078775
A0A2R8QCJ5,ZDB-ALT-190501-741,is allele of,ZDB-GENE-220523-220,unm_sa36713,ENSDARG00000078775
A0A2R8QMZ8,ZDB-ALT-190501-741,is allele of,ZDB-GENE-220523-220,unm_sa36713,ENSDARG00000078775
A0A2R8QND2,ZDB-ALT-190501-741,is allele of,ZDB-GENE-220523-220,unm_sa36713,ENSDARG00000078775
E7EZ22,ZDB-ALT-190501-741,is allele of,ZDB-GENE-220523-220,unm_sa36713,ENSDARG00000078775
A0A2R8Q3M6,ZDB-ALT-190501-741,is allele of,ZDB-GENE-220523-220,unm_sa36713,ENSDARG00000078775
A0A2R8Q8K4,ZDB-ALT-190501-741,is allele of,ZDB-GENE-220523-220,unm_sa36713,ENSDARG00000078775
A0A2R8QCJ5,ZDB-ALT-190501-741,is allele of,ZDB-GENE-220523-220,unm_sa36713,ENSDARG00000078775
A0A2R8QMZ8,ZDB-ALT-190501-741,is allele of,ZDB-GENE-220523-220,unm_sa36713,ENSDARG00000078775
A0A2R8QND2,ZDB-ALT-190501-741,is allele of,ZDB-GENE-220523-220,unm_sa36713,ENSDARG00000078775
E7EZ22,ZDB-ALT-190501-741,is allele of,ZDB-GENE-220523-220,unm_sa36713,ENSDARG00000078775
A0A0G2KSQ8,ZDB-ALT-190501-742,is allele of,ZDB-GENE-220523-221,unm_sa36746,ENSDARG00000099747
A0A0G2L2K5,ZDB-ALT-190501-743,is allele of,ZDB-GENE-220523-222,unm_sa37194,ENSDARG00000100753
A0A2R8Q7M1,ZDB-ALT-190501-743,is allele of,ZDB-GENE-220523-222,unm_sa37194,ENSDARG00000100753
A0A0G2L2K5,ZDB-ALT-190501-743,is allele of,ZDB-GENE-220523-222,unm_sa37194,ENSDARG00000100753
A0A2R8Q7M1,ZDB-ALT-190501-743,is allele of,ZDB-GENE-220523-222,unm_sa37194,ENSDARG00000100753
A0A0G2KH00,ZDB-ALT-190501-744,is allele of,ZDB-GENE-220523-223,unm_sa37205,ENSDARG00000100324
