expid,DBname,DBname,ZECOtermname,zecoid,otherid,CC
ZDB-EXP-060420-3,chemical,microtubule altering drugs,chemical treatment,ZECO:0000102,,
ZDB-EXP-060421-1,physiological,cancer,generic control,ZECO:0000102,,
ZDB-EXP-060426-1,chemical,Hormonesierra growth factorssierra and endocrine disruptors,chemical treatment,ZECO:0000102,CHEBI:27436,
ZDB-EXP-060426-1,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-060426-2,chemical,Ethinylestradiol (CAS: 57-63-6),chemical treatment,ZECO:0000102,CHEBI:4903,
ZDB-EXP-060426-2,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-060426-3,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-060509-1,chemical,cyclopamine (CAS: 4449-51-8),chemical treatment,ZECO:0000102,CHEBI:4021,
ZDB-EXP-060518-1,chemical,cyclopamine (CAS: 4449-51-8),chemical treatment,ZECO:0000102,CHEBI:4021,
ZDB-EXP-060518-2,chemical,cyclopamine (CAS: 4449-51-8),chemical treatment,ZECO:0000102,CHEBI:4021,
ZDB-EXP-060518-3,chemical,cyclopamine (CAS: 4449-51-8),chemical treatment,ZECO:0000102,CHEBI:4021,
ZDB-EXP-060519-1,chemical,other,chemical treatment,ZECO:0000102,CHEBI:35212,
ZDB-EXP-060519-2,chemical,SU5402,chemical treatment,ZECO:0000102,CHEBI:63449,
ZDB-EXP-060520-1,chemical,other,chemical treatment,ZECO:0000102,CHEBI:35222,
ZDB-EXP-060520-2,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-060522-1,physical,light,constant dark,ZECO:0000149,,
ZDB-EXP-060522-2,physical,light,lighting conditions,ZECO:0000146,,
ZDB-EXP-060522-3,physical,light,lighting conditions,ZECO:0000146,,
ZDB-EXP-060522-4,physical,light,lighting conditions,ZECO:0000146,,
ZDB-EXP-060522-5,physical,light,lighting conditions,ZECO:0000146,,
ZDB-EXP-060522-6,physical,light,lighting conditions,ZECO:0000146,,
ZDB-EXP-060522-7,physical,light,constant light,ZECO:0000150,,
ZDB-EXP-060524-3,chemical,Ethanol,chemical treatment,ZECO:0000102,CHEBI:16236,
ZDB-EXP-060531-1,chemical,Pesticide,chemical treatment,ZECO:0000102,CHEBI:9495,
ZDB-EXP-060609-1,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-060610-4,chemical,17beta-estradiol (CAS: 50-28-2),chemical treatment,ZECO:0000102,CHEBI:16469,
ZDB-EXP-060610-5,chemical,17beta-estradiol (CAS: 50-28-2),chemical treatment,ZECO:0000102,CHEBI:16469,
ZDB-EXP-060610-6,chemical,17beta-estradiol (CAS: 50-28-2),chemical treatment,ZECO:0000102,CHEBI:16469,
ZDB-EXP-060610-7,chemical,17beta-estradiol (CAS: 50-28-2),chemical treatment,ZECO:0000102,CHEBI:16469,
ZDB-EXP-060614-1,chemical,other,chemical treatment by injection,ZECO:0000237,,
ZDB-EXP-060614-2,chemical,Pharmaceutical drug,chemical treatment by injection,ZECO:0000237,CHEBI:23888,
ZDB-EXP-060615-2,physical,light,constant dark,ZECO:0000149,,
ZDB-EXP-060619-1,physical,light,constant dark,ZECO:0000149,,
ZDB-EXP-060619-2,chemical,Hormonesierra growth factorssierra and endocrine disruptors,chemical treatment,ZECO:0000102,CHEBI:17263,
ZDB-EXP-060619-3,chemical,17beta-estradiol (CAS: 50-28-2),chemical treatment,ZECO:0000102,CHEBI:16469,
ZDB-EXP-060619-4,chemical,Ethinylestradiol (CAS: 57-63-6),chemical treatment,ZECO:0000102,CHEBI:4903,
ZDB-EXP-060619-5,chemical,Pharmaceutical drug,chemical treatment,ZECO:0000102,CHEBI:23888,
ZDB-EXP-060619-6,chemical,other,chemical treatment,ZECO:0000102,CHEBI:28088,
ZDB-EXP-060620-2,chemical,SU5402,chemical treatment,ZECO:0000102,CHEBI:63449,
ZDB-EXP-060620-3,chemical,SU5402,chemical treatment,ZECO:0000102,CHEBI:63449,
ZDB-EXP-060621-1,physiological,bacterial infection,bacterial treatment,ZECO:0000106,216594,
ZDB-EXP-060621-2,physiological,bacterial infection,bacterial treatment,ZECO:0000106,1131442,
ZDB-EXP-060623-1,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-060626-1,chemical,other,chemical treatment,ZECO:0000102,CHEBI:86193,
ZDB-EXP-060627-10,chemical,other,chemical treatment,ZECO:0000102,CHEBI:32497,
ZDB-EXP-060627-11,chemical,other,chemical treatment,ZECO:0000102,CHEBI:32497,
ZDB-EXP-060627-14,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-060627-7,chemical,other,chemical treatment,ZECO:0000102,CHEBI:86193,
ZDB-EXP-060628-1,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-060628-2,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-060628-3,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-060629-1,physiological,cancer,generic control,ZECO:0000102,,
ZDB-EXP-060706-1,chemical,other,chemical treatment,ZECO:0000102,CHEBI:48607,
ZDB-EXP-060706-10,chemical,other,chemical treatment,ZECO:0000102,CHEBI:33216,
ZDB-EXP-060706-8,chemical,17beta-estradiol (CAS: 50-28-2),chemical treatment,ZECO:0000102,CHEBI:16469,
ZDB-EXP-060706-9,chemical,Ethinylestradiol (CAS: 57-63-6),chemical treatment,ZECO:0000102,CHEBI:4903,
ZDB-EXP-060708-1,chemical,Cadmium chloride (CAS: 10108-64-2),chemical treatment,ZECO:0000102,CHEBI:35456,
ZDB-EXP-060719-1,physical,light,altered light dark cycle,ZECO:0000148,,
ZDB-EXP-060719-10,physical,light,lighting conditions,ZECO:0000146,,
ZDB-EXP-060719-11,physical,light,lighting conditions,ZECO:0000146,,
ZDB-EXP-060719-12,physical,light,lighting conditions,ZECO:0000146,,
ZDB-EXP-060719-13,physical,light,lighting conditions,ZECO:0000146,,
ZDB-EXP-060719-14,physical,light,lighting conditions,ZECO:0000146,,
ZDB-EXP-060719-15,physical,light,lighting conditions,ZECO:0000146,,
ZDB-EXP-060719-16,physical,light,lighting conditions,ZECO:0000146,,
ZDB-EXP-060719-17,physical,light,lighting conditions,ZECO:0000146,,
ZDB-EXP-060719-18,physical,light,lighting conditions,ZECO:0000146,,
ZDB-EXP-060719-19,chemical,TCDD (2sierra3sierra7sierra8-tetrachlorodibenzo-p-dioxin) (CAS: 1746-01-6),chemical treatment,ZECO:0000102,CHEBI:28119,
ZDB-EXP-060719-2,physical,light,constant dark,ZECO:0000149,,
ZDB-EXP-060719-21,chemical,TCDD (2sierra3sierra7sierra8-tetrachlorodibenzo-p-dioxin) (CAS: 1746-01-6),chemical treatment,ZECO:0000102,CHEBI:28119,
ZDB-EXP-060719-22,chemical,cyclopamine (CAS: 4449-51-8),chemical treatment,ZECO:0000102,CHEBI:4021,
ZDB-EXP-060719-23,physical,light,altered light dark cycle,ZECO:0000148,,
ZDB-EXP-060719-25,physiological,regeneration/healing,physical alteration,ZECO:0000229,ZFA:0001058,
ZDB-EXP-060719-3,physical,light,constant light,ZECO:0000150,,
ZDB-EXP-060719-4,physical,light,altered light dark cycle,ZECO:0000148,,
ZDB-EXP-060719-5,physical,light,lighting conditions,ZECO:0000146,,
ZDB-EXP-060719-6,physical,light,lighting conditions,ZECO:0000146,,
ZDB-EXP-060719-7,physical,light,lighting conditions,ZECO:0000146,,
ZDB-EXP-060719-8,physical,light,lighting conditions,ZECO:0000146,,
ZDB-EXP-060719-9,physical,light,lighting conditions,ZECO:0000146,,
ZDB-EXP-060720-1,chemical,Pharmaceutical drug,chemical treatment by environment,ZECO:0000238,CHEBI:472805,
ZDB-EXP-060721-1,chemical,Hormonesierra growth factorssierra and endocrine disruptors,chemical treatment,ZECO:0000102,,
ZDB-EXP-060721-1,physical,light,constant dark,ZECO:0000149,,
ZDB-EXP-060721-2,chemical,Hormonesierra growth factorssierra and endocrine disruptors,chemical treatment,ZECO:0000102,,
ZDB-EXP-060721-2,physical,light,constant dark,ZECO:0000149,,
ZDB-EXP-060721-3,physical,light,constant dark,ZECO:0000149,,
ZDB-EXP-060721-3,chemical,Pharmaceutical drug,chemical treatment,ZECO:0000102,CHEBI:86194,
ZDB-EXP-060721-4,chemical,all-trans retinoic acid (CAS: 302-79-4),chemical treatment,ZECO:0000102,CHEBI:15367,
ZDB-EXP-060721-4,physical,light,constant dark,ZECO:0000149,,
ZDB-EXP-060721-4,chemical,Pharmaceutical drug,chemical treatment,ZECO:0000102,CHEBI:86194,
ZDB-EXP-060721-5,chemical,all-trans retinoic acid (CAS: 302-79-4),chemical treatment,ZECO:0000102,CHEBI:15367,
ZDB-EXP-060721-5,physical,light,constant dark,ZECO:0000149,,
ZDB-EXP-060721-6,physical,light,constant dark,ZECO:0000149,,
ZDB-EXP-060721-7,chemical,Cadmium chloride (CAS: 10108-64-2),chemical treatment,ZECO:0000102,CHEBI:35456,
ZDB-EXP-060721-8,chemical,Cadmium chloride (CAS: 10108-64-2),chemical treatment,ZECO:0000102,CHEBI:35456,
ZDB-EXP-060724-1,physiological,viral infection,viral treatment,ZECO:0000110,11287,
ZDB-EXP-060724-2,chemical,Pharmaceutical drug,chemical treatment,ZECO:0000102,CHEBI:90623,
ZDB-EXP-060724-2,physiological,regeneration/healing,amputation,ZECO:0000172,ZFA:0001058,
ZDB-EXP-060724-3,physiological,regeneration/healing,amputation,ZECO:0000172,ZFA:0001058,
ZDB-EXP-060731-2,chemical,SU5402,chemical treatment,ZECO:0000102,CHEBI:63449,
ZDB-EXP-060815-2,chemical,SU5402,chemical treatment,ZECO:0000102,CHEBI:63449,
ZDB-EXP-060817-5,chemical,SU5402,chemical treatment,ZECO:0000102,CHEBI:63449,
ZDB-EXP-060817-6,chemical,other,chemical treatment,ZECO:0000102,CHEBI:91087,
ZDB-EXP-060817-6,chemical,other,chemical treatment,ZECO:0000102,CHEBI:86195,
ZDB-EXP-060818-2,chemical,17beta-estradiol (CAS: 50-28-2),chemical treatment,ZECO:0000102,CHEBI:16469,
ZDB-EXP-060821-1,physiological,regeneration/healing,ablation,ZECO:0000168,ZFA:0000100,
ZDB-EXP-060821-2,chemical,SU5402,chemical treatment,ZECO:0000102,CHEBI:63449,
ZDB-EXP-060821-3,physiological,regeneration/healing,ablation,ZECO:0000168,ZFA:0000100,
ZDB-EXP-060821-3,chemical,SU5402,chemical treatment,ZECO:0000102,CHEBI:63449,
ZDB-EXP-060822-5,chemical,Hormonesierra growth factorssierra and endocrine disruptors,chemical treatment,ZECO:0000102,,
ZDB-EXP-060822-5,chemical,other,chemical treatment,ZECO:0000102,CHEBI:34795,
ZDB-EXP-060825-1,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-060825-2,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-060825-3,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-060830-1,chemical,other,chemical treatment,ZECO:0000102,CHEBI:86195,
ZDB-EXP-060831-1,chemical,cyclopamine (CAS: 4449-51-8),chemical treatment,ZECO:0000102,CHEBI:4021,
ZDB-EXP-060831-1,physical,light,lighting conditions,ZECO:0000146,,
ZDB-EXP-060905-2,chemical,other,chemical treatment,ZECO:0000102,CHEBI:90739,
ZDB-EXP-060905-3,chemical,other,chemical treatment,ZECO:0000102,CHEBI:90739,
ZDB-EXP-060905-4,chemical,other,chemical treatment,ZECO:0000102,CHEBI:90739,
ZDB-EXP-060905-5,chemical,other,chemical treatment,ZECO:0000102,CHEBI:90739,
ZDB-EXP-060905-6,chemical,all-trans retinoic acid (CAS: 302-79-4),chemical treatment,ZECO:0000102,CHEBI:15367,
ZDB-EXP-060905-7,chemical,other,chemical treatment,ZECO:0000102,CHEBI:90739,
ZDB-EXP-060914-3,chemical,other,chemical treatment,ZECO:0000102,CHEBI:86194,
ZDB-EXP-060914-4,chemical,all-trans retinoic acid (CAS: 302-79-4),chemical treatment,ZECO:0000102,CHEBI:15367,
ZDB-EXP-060914-5,chemical,other,chemical treatment,ZECO:0000102,CHEBI:86194,
ZDB-EXP-060914-6,chemical,other,chemical treatment,ZECO:0000102,CHEBI:86194,
ZDB-EXP-060915-1,physical,light,lighting conditions,ZECO:0000146,,
ZDB-EXP-060915-2,physical,light,lighting conditions,ZECO:0000146,,
ZDB-EXP-060918-2,chemical,PAH,chemical treatment,ZECO:0000102,CHEBI:29865,
ZDB-EXP-060918-3,chemical,Pharmaceutical drug,chemical treatment,ZECO:0000102,CHEBI:48080,
ZDB-EXP-060918-7,physical,hypoxia,hypoxia,ZECO:0000189,,
ZDB-EXP-060919-5,physical,hypoxia,hypoxia,ZECO:0000189,,
ZDB-EXP-060919-6,physical,hypoxia,hypoxia,ZECO:0000189,,
ZDB-EXP-060922-1,chemical,PTU,chemical treatment,ZECO:0000102,CHEBI:46261,
ZDB-EXP-060926-1,chemical,other,chemical treatment,ZECO:0000102,CHEBI:91108,
ZDB-EXP-060928-2,chemical,all-trans retinoic acid (CAS: 302-79-4),chemical treatment,ZECO:0000102,CHEBI:15367,
ZDB-EXP-060928-3,chemical,all-trans retinoic acid (CAS: 302-79-4),chemical treatment,ZECO:0000102,CHEBI:15367,
ZDB-EXP-060929-2,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-060929-3,chemical,all-trans retinoic acid (CAS: 302-79-4),chemical treatment,ZECO:0000102,CHEBI:15367,
ZDB-EXP-060929-5,chemical,all-trans retinoic acid (CAS: 302-79-4),chemical treatment,ZECO:0000102,CHEBI:15367,
ZDB-EXP-061002-1,chemical,other,chemical treatment,ZECO:0000102,CHEBI:472552,
ZDB-EXP-061004-4,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-061009-4,chemical,Metal,chemical treatment,ZECO:0000102,,
ZDB-EXP-061009-5,chemical,Metal,chemical treatment,ZECO:0000102,,
ZDB-EXP-061012-1,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-061012-2,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-061012-3,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-061024-1,chemical,17beta-estradiol (CAS: 50-28-2),chemical treatment,ZECO:0000102,CHEBI:16469,
ZDB-EXP-061024-2,chemical,Hormonesierra growth factorssierra and endocrine disruptors,chemical treatment,ZECO:0000102,CHEBI:131190,
ZDB-EXP-061024-3,chemical,17beta-estradiol (CAS: 50-28-2),chemical treatment,ZECO:0000102,CHEBI:16469,
ZDB-EXP-061024-3,chemical,Hormonesierra growth factorssierra and endocrine disruptors,chemical treatment,ZECO:0000102,CHEBI:31638,
ZDB-EXP-061101-2,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-061108-1,chemical,other,chemical treatment,ZECO:0000102,CHEBI:86193,
ZDB-EXP-061108-3,chemical,other,chemical treatment,ZECO:0000102,CHEBI:86193,
ZDB-EXP-061108-4,chemical,other,chemical treatment,ZECO:0000102,CHEBI:86193,
ZDB-EXP-061108-5,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-061108-6,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-061109-1,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-061109-2,chemical,other,chemical treatment,ZECO:0000102,CHEBI:91108,
ZDB-EXP-061109-4,chemical,other,chemical treatment,ZECO:0000102,CHEBI:91108,
ZDB-EXP-061109-5,chemical,other,chemical treatment,ZECO:0000102,CHEBI:91108,
ZDB-EXP-061109-6,chemical,other,chemical treatment,ZECO:0000102,CHEBI:91108,
ZDB-EXP-061109-7,chemical,other,chemical treatment by environment,ZECO:0000238,CHEBI:91108,
ZDB-EXP-061109-8,chemical,other,chemical treatment by environment,ZECO:0000238,CHEBI:91108,
ZDB-EXP-061109-9,chemical,other,chemical treatment by environment,ZECO:0000238,CHEBI:91108,
ZDB-EXP-061110-1,chemical,other,chemical treatment,ZECO:0000102,CHEBI:91108,
ZDB-EXP-061110-2,chemical,other,chemical treatment,ZECO:0000102,CHEBI:91108,
ZDB-EXP-061110-3,chemical,other,chemical treatment,ZECO:0000102,CHEBI:91108,
ZDB-EXP-061110-4,chemical,other,chemical treatment,ZECO:0000102,CHEBI:91108,
ZDB-EXP-061110-5,chemical,other,chemical treatment,ZECO:0000102,CHEBI:91108,
ZDB-EXP-061110-6,chemical,other,chemical treatment,ZECO:0000102,CHEBI:91108,
ZDB-EXP-061110-8,chemical,other,chemical treatment,ZECO:0000102,CHEBI:91108,
ZDB-EXP-061114-2,chemical,cyclopamine (CAS: 4449-51-8),chemical treatment,ZECO:0000102,CHEBI:4021,
ZDB-EXP-061115-1,physical,light,lighting conditions,ZECO:0000146,,
ZDB-EXP-061115-2,physical,light,constant dark,ZECO:0000149,,
ZDB-EXP-061115-3,physical,light,constant light,ZECO:0000150,,
ZDB-EXP-061128-1,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-061129-4,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-061129-5,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-061130-1,chemical,other,chemical treatment,ZECO:0000102,CHEBI:52007,
ZDB-EXP-061207-2,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-061207-3,chemical,other,chemical treatment,ZECO:0000102,CHEBI:45616,
ZDB-EXP-061208-6,chemical,all-trans retinoic acid (CAS: 302-79-4),chemical treatment,ZECO:0000102,CHEBI:15367,
ZDB-EXP-061211-1,chemical,other,chemical treatment,ZECO:0000102,CHEBI:86194,
ZDB-EXP-061211-3,chemical,other,chemical treatment,ZECO:0000102,CHEBI:86194,
ZDB-EXP-061212-2,chemical,other,chemical treatment,ZECO:0000102,CHEBI:4021,
ZDB-EXP-061213-14,chemical,other,chemical treatment,ZECO:0000102,CHEBI:50914,
ZDB-EXP-061213-15,chemical,other,chemical treatment,ZECO:0000102,CHEBI:92211,
ZDB-EXP-061213-4,chemical,other,chemical treatment,ZECO:0000102,CHEBI:86194,
ZDB-EXP-061213-5,chemical,other,chemical treatment,ZECO:0000102,CHEBI:86194,
ZDB-EXP-061213-6,chemical,dithiocarbamate (DTC),chemical treatment,ZECO:0000102,CHEBI:83060,
ZDB-EXP-061213-7,chemical,other,chemical treatment,ZECO:0000102,CHEBI:91222,
ZDB-EXP-061214-10,chemical,all-trans retinoic acid (CAS: 302-79-4),chemical treatment,ZECO:0000102,CHEBI:15367,
ZDB-EXP-061214-10,chemical,other,chemical treatment,ZECO:0000102,CHEBI:86194,
ZDB-EXP-061214-2,chemical,other,chemical treatment,ZECO:0000102,CHEBI:86194,
ZDB-EXP-061214-3,chemical,other,chemical treatment,ZECO:0000102,CHEBI:86194,
ZDB-EXP-061214-4,chemical,other,chemical treatment,ZECO:0000102,CHEBI:86194,
ZDB-EXP-061214-6,chemical,all-trans retinoic acid (CAS: 302-79-4),chemical treatment,ZECO:0000102,CHEBI:15367,
ZDB-EXP-061214-6,chemical,other,chemical treatment,ZECO:0000102,CHEBI:86194,
ZDB-EXP-061214-7,chemical,all-trans retinoic acid (CAS: 302-79-4),chemical treatment,ZECO:0000102,CHEBI:15367,
ZDB-EXP-061214-7,chemical,other,chemical treatment,ZECO:0000102,CHEBI:86194,
ZDB-EXP-061214-8,chemical,other,chemical treatment,ZECO:0000102,CHEBI:86194,
ZDB-EXP-061214-9,chemical,all-trans retinoic acid (CAS: 302-79-4),chemical treatment,ZECO:0000102,CHEBI:15367,
ZDB-EXP-061214-9,chemical,other,chemical treatment,ZECO:0000102,CHEBI:86194,
ZDB-EXP-061215-1,chemical,Pesticide,chemical treatment,ZECO:0000102,CHEBI:25944,
ZDB-EXP-061215-10,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-061215-2,chemical,Metal,chemical treatment,ZECO:0000102,CHEBI:23414,
ZDB-EXP-061215-2,chemical,other,chemical treatment,ZECO:0000102,CHEBI:91222,
ZDB-EXP-061215-3,chemical,other,chemical treatment,ZECO:0000102,CHEBI:91222,
ZDB-EXP-061215-3,chemical,other,chemical treatment,ZECO:0000102,CHEBI:81494,
ZDB-EXP-061215-4,chemical,dithiocarbamate (DTC),chemical treatment,ZECO:0000102,CHEBI:83060,
ZDB-EXP-061215-4,chemical,Metal,chemical treatment,ZECO:0000102,CHEBI:23414,
ZDB-EXP-061215-5,chemical,dithiocarbamate (DTC),chemical treatment,ZECO:0000102,CHEBI:83060,
ZDB-EXP-061215-5,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-061215-6,chemical,Metal,chemical treatment,ZECO:0000102,CHEBI:23414,
ZDB-EXP-061215-6,chemical,Pesticide,chemical treatment,ZECO:0000102,CHEBI:25944,
ZDB-EXP-061215-7,chemical,other,chemical treatment,ZECO:0000102,CHEBI:81494,
ZDB-EXP-061215-7,chemical,Pesticide,chemical treatment,ZECO:0000102,CHEBI:25944,
ZDB-EXP-061218-2,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-061227-1,chemical,other,chemical treatment,ZECO:0000102,CHEBI:73558,
ZDB-EXP-061228-4,chemical,cyclopamine (CAS: 4449-51-8),chemical treatment,ZECO:0000102,CHEBI:4021,
ZDB-EXP-070102-1,chemical,other,chemical treatment,ZECO:0000102,CHEBI:86194,
ZDB-EXP-070102-2,chemical,other,chemical treatment,ZECO:0000102,CHEBI:86194,
ZDB-EXP-070111-1,chemical,SU5402,chemical treatment,ZECO:0000102,CHEBI:63449,
ZDB-EXP-070111-4,physical,radiation,radiation,ZECO:0000208,,
ZDB-EXP-070111-5,physical,radiation,radiation,ZECO:0000208,,
ZDB-EXP-070111-9,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-070118-1,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-070119-1,chemical,other,chemical treatment,ZECO:0000102,CHEBI:4480,
ZDB-EXP-070122-1,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-070123-1,chemical,Ethinylestradiol (CAS: 57-63-6),chemical treatment,ZECO:0000102,CHEBI:4903,
ZDB-EXP-070123-3,physiological,germ free,Germ free,ZECO:0000108,,
ZDB-EXP-070123-4,physiological,bacterial infection,bacterial treatment,ZECO:0000106,,
ZDB-EXP-070123-4,physiological,germ free,Germ free,ZECO:0000108,,
ZDB-EXP-070124-1,physical,radiation,radiation,ZECO:0000208,,
ZDB-EXP-070129-1,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-070129-3,physical,light,constant light,ZECO:0000150,,
ZDB-EXP-070129-4,physical,light,constant dark,ZECO:0000149,,
ZDB-EXP-070131-1,physiological,regeneration/healing,resection,ZECO:0000171,ZFA:0005061,
ZDB-EXP-070131-2,physiological,regeneration/healing,resection,ZECO:0000171,ZFA:0005061,
ZDB-EXP-070131-3,physiological,regeneration/healing,resection,ZECO:0000171,ZFA:0005061,
ZDB-EXP-070131-4,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-070131-4,physiological,regeneration/healing,resection,ZECO:0000171,ZFA:0005061,
ZDB-EXP-070205-1,physical,gravity,gravity,ZECO:0000154,,
ZDB-EXP-070205-2,physical,gravity,gravity,ZECO:0000154,,
ZDB-EXP-070206-2,chemical,other,chemical treatment,ZECO:0000102,CHEBI:86193,
ZDB-EXP-070207-1,chemical,all-trans retinoic acid (CAS: 302-79-4),chemical treatment,ZECO:0000102,CHEBI:15367,
ZDB-EXP-070214-5,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-070214-6,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-070222-1,chemical,Hormonesierra growth factorssierra and endocrine disruptors,chemical treatment,ZECO:0000102,CHEBI:4903,
ZDB-EXP-070222-2,chemical,other,chemical treatment,ZECO:0000102,CHEBI:27563,
ZDB-EXP-070226-10,chemical,SU5402,chemical treatment,ZECO:0000102,CHEBI:63449,
ZDB-EXP-070226-11,chemical,Pharmaceutical drug,chemical treatment,ZECO:0000102,CHEBI:86194,
ZDB-EXP-070226-11,chemical,SU5402,chemical treatment,ZECO:0000102,CHEBI:63449,
ZDB-EXP-070226-15,chemical,SU5402,chemical treatment,ZECO:0000102,CHEBI:63449,
ZDB-EXP-070226-16,chemical,Pharmaceutical drug,chemical treatment,ZECO:0000102,CHEBI:86194,
ZDB-EXP-070226-9,chemical,Pharmaceutical drug,chemical treatment,ZECO:0000102,CHEBI:86194,
ZDB-EXP-070227-3,chemical,cyclopamine (CAS: 4449-51-8),chemical treatment,ZECO:0000102,CHEBI:4021,
ZDB-EXP-070228-5,physiological,regeneration/healing,physical alteration,ZECO:0000229,ZFA:0001058,
ZDB-EXP-070302-3,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-070307-1,chemical,cyclopamine (CAS: 4449-51-8),chemical treatment,ZECO:0000102,CHEBI:4021,
ZDB-EXP-070307-2,chemical,cyclopamine (CAS: 4449-51-8),chemical treatment,ZECO:0000102,CHEBI:4021,
