ept_pk_id,ept_relational_term,ept_quality_term_zdb_id,ept_tag,ept_xpatres_id
494,expressed_in,ZDB-TERM-081207-1946,abnormal,311293
495,expressed_in,ZDB-TERM-081207-1946,abnormal,311294
496,expressed_in,ZDB-TERM-081207-1946,abnormal,311295
497,expressed_in,ZDB-TERM-081207-1946,abnormal,311296
498,expressed_in,ZDB-TERM-081207-1946,abnormal,311309
499,expressed_in,ZDB-TERM-081207-1946,abnormal,311310
500,expressed_in,ZDB-TERM-081207-1946,abnormal,311312
501,expressed_in,ZDB-TERM-081207-1946,abnormal,311313
502,expressed_in,ZDB-TERM-081207-1946,abnormal,311317
503,expressed_in,ZDB-TERM-081207-1946,abnormal,311318
504,expressed_in,ZDB-TERM-070117-471,abnormal,311322
505,expressed_in,ZDB-TERM-070117-471,abnormal,311323
506,expressed_in,ZDB-TERM-081207-1946,abnormal,311324
507,expressed_in,ZDB-TERM-081207-1946,abnormal,311325
508,expressed_in,ZDB-TERM-081207-1946,abnormal,311326
509,expressed_in,ZDB-TERM-081207-1946,abnormal,311327
510,expressed_in,ZDB-TERM-070117-471,abnormal,311329
511,expressed_in,ZDB-TERM-070117-471,abnormal,311330
512,expressed_in,ZDB-TERM-081207-1946,abnormal,311332
513,expressed_in,ZDB-TERM-081207-1946,abnormal,311333
514,expressed_in,ZDB-TERM-070117-471,abnormal,311335
515,expressed_in,ZDB-TERM-081207-1946,abnormal,311336
516,expressed_in,ZDB-TERM-081207-1946,abnormal,311341
517,expressed_in,ZDB-TERM-081207-1946,abnormal,311342
518,expressed_in,ZDB-TERM-081207-1946,abnormal,311344
519,expressed_in,ZDB-TERM-081207-1946,abnormal,311345
520,expressed_in,ZDB-TERM-070117-471,abnormal,311347
521,expressed_in,ZDB-TERM-070117-471,abnormal,311349
522,expressed_in,ZDB-TERM-070117-471,abnormal,311350
523,expressed_in,ZDB-TERM-070326-1660,abnormal,311425
524,expressed_in,ZDB-TERM-070326-1660,abnormal,311426
525,expressed_in,ZDB-TERM-081207-1946,abnormal,311519
526,expressed_in,ZDB-TERM-081207-1946,abnormal,311520
527,expressed_in,ZDB-TERM-070326-1660,abnormal,311525
528,expressed_in,ZDB-TERM-070117-471,abnormal,311548
529,expressed_in,ZDB-TERM-070117-471,abnormal,311549
530,expressed_in,ZDB-TERM-070117-471,abnormal,311550
531,expressed_in,ZDB-TERM-070117-471,abnormal,311551
532,expressed_in,ZDB-TERM-070117-629,abnormal,311556
533,expressed_in,ZDB-TERM-070117-629,abnormal,311557
534,expressed_in,ZDB-TERM-070117-629,abnormal,311558
535,expressed_in,ZDB-TERM-070117-629,abnormal,311565
536,expressed_in,ZDB-TERM-070117-471,abnormal,311567
537,expressed_in,ZDB-TERM-070117-471,abnormal,311569
538,expressed_in,ZDB-TERM-070117-471,abnormal,311572
539,expressed_in,ZDB-TERM-070117-471,abnormal,311573
540,expressed_in,ZDB-TERM-070117-629,abnormal,311577
541,expressed_in,ZDB-TERM-070117-629,abnormal,311578
542,expressed_in,ZDB-TERM-070117-629,abnormal,311579
543,expressed_in,ZDB-TERM-070117-629,abnormal,311580
544,expressed_in,ZDB-TERM-070117-141,ameliorated,311583
545,expressed_in,ZDB-TERM-070117-141,ameliorated,311584
546,expressed_in,ZDB-TERM-070117-141,ameliorated,311585
547,expressed_in,ZDB-TERM-070117-141,ameliorated,311586
548,expressed_in,ZDB-TERM-070117-141,ameliorated,311587
549,expressed_in,ZDB-TERM-070117-141,ameliorated,311588
550,expressed_in,ZDB-TERM-070117-141,ameliorated,311589
551,expressed_in,ZDB-TERM-070117-141,ameliorated,311590
552,expressed_in,ZDB-TERM-070117-141,ameliorated,311591
553,expressed_in,ZDB-TERM-070117-141,ameliorated,311592
554,expressed_in,ZDB-TERM-070117-141,ameliorated,311593
555,expressed_in,ZDB-TERM-070117-141,ameliorated,311594
556,expressed_in,ZDB-TERM-070117-629,abnormal,311619
557,expressed_in,ZDB-TERM-081207-1946,abnormal,311622
558,expressed_in,ZDB-TERM-081207-1946,abnormal,311623
559,expressed_in,ZDB-TERM-081207-1946,abnormal,311624
560,expressed_in,ZDB-TERM-081207-1946,abnormal,311625
561,expressed_in,ZDB-TERM-081207-1946,abnormal,311626
562,expressed_in,ZDB-TERM-081207-1946,abnormal,311627
563,expressed_in,ZDB-TERM-070117-629,abnormal,311628
564,expressed_in,ZDB-TERM-070117-629,abnormal,311629
565,expressed_in,ZDB-TERM-070117-629,abnormal,311630
566,expressed_in,ZDB-TERM-070117-629,abnormal,311631
571,expressed_in,ZDB-TERM-070117-629,abnormal,311636
572,expressed_in,ZDB-TERM-070117-629,abnormal,311637
573,expressed_in,ZDB-TERM-070117-629,abnormal,311638
574,expressed_in,ZDB-TERM-070117-629,abnormal,311639
575,expressed_in,ZDB-TERM-070117-629,abnormal,311640
576,expressed_in,ZDB-TERM-070117-629,abnormal,311641
577,expressed_in,ZDB-TERM-070117-629,abnormal,311642
578,expressed_in,ZDB-TERM-070117-629,abnormal,311643
579,expressed_in,ZDB-TERM-070117-141,ameliorated,311644
580,expressed_in,ZDB-TERM-070117-141,ameliorated,311645
581,expressed_in,ZDB-TERM-070117-141,ameliorated,311646
582,expressed_in,ZDB-TERM-070117-141,ameliorated,311647
583,expressed_in,ZDB-TERM-070117-141,ameliorated,311648
584,expressed_in,ZDB-TERM-070117-141,ameliorated,311649
585,expressed_in,ZDB-TERM-070117-141,ameliorated,311650
586,expressed_in,ZDB-TERM-070117-141,ameliorated,311651
587,expressed_in,ZDB-TERM-070117-141,ameliorated,311652
588,expressed_in,ZDB-TERM-070117-141,ameliorated,311653
589,expressed_in,ZDB-TERM-070117-141,ameliorated,311654
590,expressed_in,ZDB-TERM-070117-141,ameliorated,311655
591,expressed_in,ZDB-TERM-070117-471,abnormal,311657
592,expressed_in,ZDB-TERM-070117-471,abnormal,311658
610,expressed_in,ZDB-TERM-070117-629,abnormal,311737
611,expressed_in,ZDB-TERM-070117-629,abnormal,311738
612,expressed_in,ZDB-TERM-070117-471,abnormal,311742
613,expressed_in,ZDB-TERM-070117-71,ameliorated,311743
614,expressed_in,ZDB-TERM-070117-141,ameliorated,311744
617,expressed_in,ZDB-TERM-070117-471,abnormal,311751
618,expressed_in,ZDB-TERM-070117-71,ameliorated,311752
619,expressed_in,ZDB-TERM-070117-71,ameliorated,311753
620,expressed_in,ZDB-TERM-070117-471,abnormal,311754
621,expressed_in,ZDB-TERM-081207-1946,abnormal,311766
622,expressed_in,ZDB-TERM-081207-1946,abnormal,311767
624,expressed_in,ZDB-TERM-070117-471,abnormal,311782
625,expressed_in,ZDB-TERM-081207-1946,abnormal,311783
626,expressed_in,ZDB-TERM-070117-471,abnormal,311791
627,expressed_in,ZDB-TERM-070117-471,abnormal,311792
628,expressed_in,ZDB-TERM-070117-629,abnormal,311795
630,expressed_in,ZDB-TERM-070117-141,ameliorated,311797
631,expressed_in,ZDB-TERM-070117-471,abnormal,311799
632,expressed_in,ZDB-TERM-070117-471,abnormal,311800
633,expressed_in,ZDB-TERM-081207-1946,abnormal,311802
634,expressed_in,ZDB-TERM-081207-1946,abnormal,311803
635,expressed_in,ZDB-TERM-070117-471,abnormal,311804
636,expressed_in,ZDB-TERM-070117-71,ameliorated,311805
637,expressed_in,ZDB-TERM-070117-471,abnormal,311807
638,expressed_in,ZDB-TERM-070117-471,abnormal,311808
639,expressed_in,ZDB-TERM-070117-471,abnormal,311810
640,expressed_in,ZDB-TERM-070117-471,abnormal,311811
641,expressed_in,ZDB-TERM-070117-471,abnormal,311813
642,expressed_in,ZDB-TERM-070117-471,abnormal,311814
643,expressed_in,ZDB-TERM-070117-471,abnormal,311815
644,expressed_in,ZDB-TERM-070117-471,abnormal,311818
649,expressed_in,ZDB-TERM-081207-1946,abnormal,311823
650,expressed_in,ZDB-TERM-081207-1946,abnormal,311824
651,expressed_in,ZDB-TERM-070117-471,abnormal,311825
652,expressed_in,ZDB-TERM-070117-471,abnormal,311826
653,expressed_in,ZDB-TERM-070117-471,abnormal,311827
654,expressed_in,ZDB-TERM-070117-471,abnormal,311828
655,expressed_in,ZDB-TERM-070117-471,abnormal,311829
656,expressed_in,ZDB-TERM-070117-471,abnormal,311830
657,expressed_in,ZDB-TERM-070117-471,abnormal,311831
658,expressed_in,ZDB-TERM-070117-471,abnormal,311832
659,expressed_in,ZDB-TERM-070117-471,abnormal,311836
660,expressed_in,ZDB-TERM-070117-471,abnormal,311837
661,expressed_in,ZDB-TERM-070117-471,abnormal,311838
662,expressed_in,ZDB-TERM-070117-471,abnormal,311839
663,expressed_in,ZDB-TERM-081207-1946,abnormal,311840
664,expressed_in,ZDB-TERM-081207-1946,abnormal,311841
665,expressed_in,ZDB-TERM-081207-1946,abnormal,311842
667,expressed_in,ZDB-TERM-081207-1946,abnormal,311880
668,expressed_in,ZDB-TERM-081207-1946,abnormal,311882
669,expressed_in,ZDB-TERM-070326-1660,abnormal,311888
670,expressed_in,ZDB-TERM-070326-1660,abnormal,311890
671,expressed_in,ZDB-TERM-070117-463,abnormal,311891
672,expressed_in,ZDB-TERM-070117-463,abnormal,311892
673,expressed_in,ZDB-TERM-070326-1661,abnormal,311894
674,expressed_in,ZDB-TERM-070326-1660,abnormal,311895
675,expressed_in,ZDB-TERM-070117-471,abnormal,311898
676,expressed_in,ZDB-TERM-070117-61,abnormal,311901
677,expressed_in,ZDB-TERM-081207-1946,abnormal,311902
678,expressed_in,ZDB-TERM-070117-471,abnormal,311903
679,expressed_in,ZDB-TERM-081207-1946,abnormal,311905
680,expressed_in,ZDB-TERM-070326-1660,abnormal,311906
681,expressed_in,ZDB-TERM-070117-61,abnormal,311906
682,expressed_in,ZDB-TERM-070117-471,abnormal,311908
683,expressed_in,ZDB-TERM-081207-1946,abnormal,311909
684,expressed_in,ZDB-TERM-070326-1661,abnormal,311913
685,expressed_in,ZDB-TERM-070326-1661,abnormal,311914
686,expressed_in,ZDB-TERM-070326-1660,abnormal,311916
687,expressed_in,ZDB-TERM-070326-1660,abnormal,311917
688,expressed_in,ZDB-TERM-070326-1660,abnormal,311918
689,expressed_in,ZDB-TERM-070117-471,abnormal,311919
690,expressed_in,ZDB-TERM-070117-471,abnormal,311920
691,expressed_in,ZDB-TERM-070117-471,abnormal,311921
692,expressed_in,ZDB-TERM-081207-1946,abnormal,311922
693,expressed_in,ZDB-TERM-081207-1946,abnormal,311923
694,expressed_in,ZDB-TERM-081207-1946,abnormal,311924
695,expressed_in,ZDB-TERM-070326-1661,abnormal,311938
696,expressed_in,ZDB-TERM-070326-1661,abnormal,311940
697,expressed_in,ZDB-TERM-081207-1946,abnormal,311942
698,expressed_in,ZDB-TERM-070326-1661,abnormal,311944
699,expressed_in,ZDB-TERM-070326-1660,abnormal,311945
700,expressed_in,ZDB-TERM-081207-1946,abnormal,311953
701,expressed_in,ZDB-TERM-070117-471,abnormal,311954
702,expressed_in,ZDB-TERM-070326-1660,abnormal,311975
703,expressed_in,ZDB-TERM-070117-61,ameliorated,311976
704,expressed_in,ZDB-TERM-070326-1660,abnormal,311978
705,expressed_in,ZDB-TERM-070117-61,ameliorated,311979
706,expressed_in,ZDB-TERM-070326-1660,abnormal,311981
707,expressed_in,ZDB-TERM-070117-61,ameliorated,311982
708,expressed_in,ZDB-TERM-070326-1660,abnormal,311984
709,expressed_in,ZDB-TERM-070117-61,ameliorated,311985
710,expressed_in,ZDB-TERM-081207-1946,abnormal,311996
711,expressed_in,ZDB-TERM-081207-1946,abnormal,311997
712,expressed_in,ZDB-TERM-070326-1661,abnormal,312004
713,expressed_in,ZDB-TERM-070326-1661,abnormal,312006
714,expressed_in,ZDB-TERM-070326-1661,abnormal,312009
715,expressed_in,ZDB-TERM-070326-1661,abnormal,312010
716,expressed_in,ZDB-TERM-081207-1946,abnormal,312012
717,expressed_in,ZDB-TERM-070326-1661,abnormal,312015
718,expressed_in,ZDB-TERM-070326-1660,abnormal,312016
719,expressed_in,ZDB-TERM-070117-471,abnormal,312018
720,expressed_in,ZDB-TERM-070117-471,abnormal,312020
721,expressed_in,ZDB-TERM-070117-471,abnormal,312022
722,expressed_in,ZDB-TERM-070117-471,abnormal,312023
723,expressed_in,ZDB-TERM-081207-1946,abnormal,312032
724,expressed_in,ZDB-TERM-081207-1946,abnormal,312033
725,expressed_in,ZDB-TERM-081207-1946,abnormal,312034
726,expressed_in,ZDB-TERM-081207-1946,abnormal,312035
727,expressed_in,ZDB-TERM-070117-471,abnormal,312036
728,expressed_in,ZDB-TERM-081207-1946,abnormal,312037
729,expressed_in,ZDB-TERM-081207-1946,abnormal,312038
730,expressed_in,ZDB-TERM-070117-471,abnormal,312044
731,expressed_in,ZDB-TERM-070117-471,abnormal,312045
732,expressed_in,ZDB-TERM-070117-471,abnormal,312046
733,expressed_in,ZDB-TERM-070117-71,ameliorated,312047
734,expressed_in,ZDB-TERM-070117-471,abnormal,312049
735,expressed_in,ZDB-TERM-070117-471,abnormal,312050
736,expressed_in,ZDB-TERM-070117-71,ameliorated,312051
737,expressed_in,ZDB-TERM-070117-471,abnormal,312053
738,expressed_in,ZDB-TERM-081207-1946,abnormal,312057
739,expressed_in,ZDB-TERM-070117-71,ameliorated,312058
740,expressed_in,ZDB-TERM-070117-71,ameliorated,311838
741,expressed_in,ZDB-TERM-070117-71,ameliorated,311839
742,expressed_in,ZDB-TERM-070117-471,abnormal,312059
743,expressed_in,ZDB-TERM-070117-71,ameliorated,312060
744,expressed_in,ZDB-TERM-070117-471,abnormal,312062
745,expressed_in,ZDB-TERM-070117-471,abnormal,312063
746,expressed_in,ZDB-TERM-070117-471,abnormal,312064
747,expressed_in,ZDB-TERM-070117-471,abnormal,312065
748,expressed_in,ZDB-TERM-070117-471,abnormal,312066
749,expressed_in,ZDB-TERM-070117-471,abnormal,312067
750,expressed_in,ZDB-TERM-070117-471,abnormal,312069
751,expressed_in,ZDB-TERM-070117-471,abnormal,312070
752,expressed_in,ZDB-TERM-070117-471,abnormal,312071
753,expressed_in,ZDB-TERM-070117-471,abnormal,312072
754,expressed_in,ZDB-TERM-081207-1946,abnormal,312079
755,expressed_in,ZDB-TERM-081207-1946,abnormal,312080
756,expressed_in,ZDB-TERM-081207-1946,abnormal,312081
757,expressed_in,ZDB-TERM-081207-1946,abnormal,312082
758,expressed_in,ZDB-TERM-081207-1946,abnormal,312083
759,expressed_in,ZDB-TERM-081207-1946,abnormal,312089
760,expressed_in,ZDB-TERM-081207-1946,abnormal,312090
761,expressed_in,ZDB-TERM-081207-1946,abnormal,312091
762,expressed_in,ZDB-TERM-081207-1946,abnormal,312092
763,expressed_in,ZDB-TERM-081207-1946,abnormal,312093
764,expressed_in,ZDB-TERM-070117-71,ameliorated,312095
765,expressed_in,ZDB-TERM-081207-1946,abnormal,312096
766,expressed_in,ZDB-TERM-081207-1946,abnormal,312097
767,expressed_in,ZDB-TERM-081207-1946,abnormal,312098
768,expressed_in,ZDB-TERM-070117-71,ameliorated,312099
769,expressed_in,ZDB-TERM-081207-1946,abnormal,312101
770,expressed_in,ZDB-TERM-081207-1946,abnormal,312102
771,expressed_in,ZDB-TERM-081207-1946,abnormal,312104
772,expressed_in,ZDB-TERM-081207-1946,abnormal,312105
773,expressed_in,ZDB-TERM-070117-71,ameliorated,312106
774,expressed_in,ZDB-TERM-081207-1946,abnormal,312131
775,expressed_in,ZDB-TERM-081207-1946,abnormal,312132
776,expressed_in,ZDB-TERM-070117-471,abnormal,312133
777,expressed_in,ZDB-TERM-081207-1946,abnormal,312134
778,expressed_in,ZDB-TERM-070117-471,abnormal,312137
779,expressed_in,ZDB-TERM-070117-471,abnormal,312170
780,expressed_in,ZDB-TERM-070117-471,abnormal,312171
781,expressed_in,ZDB-TERM-081207-1946,abnormal,312172
782,expressed_in,ZDB-TERM-081207-1946,abnormal,312173
783,expressed_in,ZDB-TERM-070117-471,abnormal,312189
784,expressed_in,ZDB-TERM-070117-471,abnormal,312190
785,expressed_in,ZDB-TERM-070117-471,abnormal,312191
786,expressed_in,ZDB-TERM-070117-471,abnormal,312192
787,expressed_in,ZDB-TERM-070117-471,abnormal,312193
788,expressed_in,ZDB-TERM-070117-629,abnormal,312451
789,expressed_in,ZDB-TERM-081207-1946,abnormal,312452
791,expressed_in,ZDB-TERM-081207-1946,abnormal,312454
793,expressed_in,ZDB-TERM-081207-1946,abnormal,312456
794,expressed_in,ZDB-TERM-081207-1946,abnormal,312457
795,expressed_in,ZDB-TERM-070117-463,abnormal,312462
796,expressed_in,ZDB-TERM-070117-463,abnormal,312463
797,expressed_in,ZDB-TERM-081207-1946,abnormal,312465
798,expressed_in,ZDB-TERM-070117-71,ameliorated,312466
799,expressed_in,ZDB-TERM-070117-71,ameliorated,312467
800,expressed_in,ZDB-TERM-070326-1661,abnormal,312476
801,expressed_in,ZDB-TERM-070326-1661,abnormal,312477
802,expressed_in,ZDB-TERM-070326-1661,abnormal,312479
803,expressed_in,ZDB-TERM-070326-1661,abnormal,312481
804,expressed_in,ZDB-TERM-070117-471,abnormal,312552
805,expressed_in,ZDB-TERM-070117-471,abnormal,312553
806,expressed_in,ZDB-TERM-070117-471,abnormal,312554
807,expressed_in,ZDB-TERM-070117-471,abnormal,312555
808,expressed_in,ZDB-TERM-070117-471,abnormal,312556
809,expressed_in,ZDB-TERM-070117-471,abnormal,312557
810,expressed_in,ZDB-TERM-070117-471,abnormal,312558
811,expressed_in,ZDB-TERM-070117-471,abnormal,312559
812,expressed_in,ZDB-TERM-070117-471,abnormal,312560
813,expressed_in,ZDB-TERM-070117-471,abnormal,312561
814,expressed_in,ZDB-TERM-070117-471,abnormal,312562
815,expressed_in,ZDB-TERM-070117-471,abnormal,312563
816,expressed_in,ZDB-TERM-070117-471,abnormal,312564
817,expressed_in,ZDB-TERM-070117-471,abnormal,312565
818,expressed_in,ZDB-TERM-070117-463,abnormal,312602
819,expressed_in,ZDB-TERM-070117-463,abnormal,312603
820,expressed_in,ZDB-TERM-070117-463,abnormal,312604
821,expressed_in,ZDB-TERM-070117-463,abnormal,312605
822,expressed_in,ZDB-TERM-070117-463,abnormal,312606
823,expressed_in,ZDB-TERM-070117-463,abnormal,312607
824,expressed_in,ZDB-TERM-070117-61,abnormal,312611
825,expressed_in,ZDB-TERM-070117-61,abnormal,312612
826,expressed_in,ZDB-TERM-070117-61,abnormal,312613
827,expressed_in,ZDB-TERM-070117-463,abnormal,312623
828,expressed_in,ZDB-TERM-070117-463,abnormal,312624
829,expressed_in,ZDB-TERM-070117-463,abnormal,312632
830,expressed_in,ZDB-TERM-081207-1946,abnormal,312651
831,expressed_in,ZDB-TERM-081207-1946,abnormal,312652
832,expressed_in,ZDB-TERM-081207-1946,abnormal,312653
833,expressed_in,ZDB-TERM-081207-1946,abnormal,312654
834,expressed_in,ZDB-TERM-081207-1946,abnormal,312655
835,expressed_in,ZDB-TERM-081207-1946,abnormal,312656
836,expressed_in,ZDB-TERM-081207-1946,abnormal,312657
837,expressed_in,ZDB-TERM-081207-1946,abnormal,312658
838,expressed_in,ZDB-TERM-070117-471,abnormal,312665
839,expressed_in,ZDB-TERM-070117-471,abnormal,312666
840,expressed_in,ZDB-TERM-070117-471,abnormal,312667
841,expressed_in,ZDB-TERM-070117-471,abnormal,312668
842,expressed_in,ZDB-TERM-070117-471,abnormal,312669
843,expressed_in,ZDB-TERM-070117-471,abnormal,312675
844,expressed_in,ZDB-TERM-070117-463,abnormal,312676
845,expressed_in,ZDB-TERM-070117-71,ameliorated,312677
846,expressed_in,ZDB-TERM-081207-1946,abnormal,312685
847,expressed_in,ZDB-TERM-081207-1946,abnormal,312686
848,expressed_in,ZDB-TERM-081207-1946,abnormal,312687
849,expressed_in,ZDB-TERM-081207-1946,abnormal,312688
850,expressed_in,ZDB-TERM-081207-1946,abnormal,312693
851,expressed_in,ZDB-TERM-081207-1946,abnormal,312694
852,expressed_in,ZDB-TERM-081207-1946,abnormal,312695
853,expressed_in,ZDB-TERM-070117-629,abnormal,312697
855,expressed_in,ZDB-TERM-081207-1946,abnormal,312699
856,expressed_in,ZDB-TERM-070326-1660,abnormal,312706
857,expressed_in,ZDB-TERM-070117-61,abnormal,312706
858,expressed_in,ZDB-TERM-070326-1660,abnormal,312707
859,expressed_in,ZDB-TERM-070117-61,abnormal,312707
860,expressed_in,ZDB-TERM-070326-1660,abnormal,312708
861,expressed_in,ZDB-TERM-070326-1660,abnormal,312709
862,expressed_in,ZDB-TERM-070117-463,abnormal,312721
863,expressed_in,ZDB-TERM-070117-463,abnormal,312722
864,expressed_in,ZDB-TERM-070117-463,abnormal,312723
865,expressed_in,ZDB-TERM-070117-463,abnormal,312724
866,expressed_in,ZDB-TERM-081207-1946,abnormal,312727
867,expressed_in,ZDB-TERM-081207-1946,abnormal,312728
876,expressed_in,ZDB-TERM-081207-1946,abnormal,312870
877,expressed_in,ZDB-TERM-081207-1946,abnormal,312871
878,expressed_in,ZDB-TERM-081207-1946,abnormal,312872
879,expressed_in,ZDB-TERM-070117-629,abnormal,312874
881,expressed_in,ZDB-TERM-070117-629,abnormal,312876
883,expressed_in,ZDB-TERM-070117-629,abnormal,312878
885,expressed_in,ZDB-TERM-070117-471,abnormal,312880
886,expressed_in,ZDB-TERM-070117-471,abnormal,312881
887,expressed_in,ZDB-TERM-070117-471,abnormal,312882
888,expressed_in,ZDB-TERM-070117-471,abnormal,312883
889,expressed_in,ZDB-TERM-070117-471,abnormal,312884
890,expressed_in,ZDB-TERM-070117-471,abnormal,312885
891,expressed_in,ZDB-TERM-070117-471,abnormal,312886
892,expressed_in,ZDB-TERM-070117-471,abnormal,312887
893,expressed_in,ZDB-TERM-081207-1946,abnormal,312896
894,expressed_in,ZDB-TERM-081207-1946,abnormal,312897
895,expressed_in,ZDB-TERM-081207-1946,abnormal,312898
896,expressed_in,ZDB-TERM-070326-1660,abnormal,312907
897,expressed_in,ZDB-TERM-070326-1660,abnormal,312908
898,expressed_in,ZDB-TERM-070326-1660,abnormal,312909
899,expressed_in,ZDB-TERM-081207-1946,abnormal,312918
900,expressed_in,ZDB-TERM-081207-1946,abnormal,312919
901,expressed_in,ZDB-TERM-081207-1946,abnormal,312920
902,expressed_in,ZDB-TERM-081207-1946,abnormal,312921
903,expressed_in,ZDB-TERM-081207-1946,abnormal,312925
904,expressed_in,ZDB-TERM-081207-1946,abnormal,312926
905,expressed_in,ZDB-TERM-070117-629,abnormal,312932
906,expressed_in,ZDB-TERM-070117-629,abnormal,312933
907,expressed_in,ZDB-TERM-070117-629,abnormal,312934
908,expressed_in,ZDB-TERM-081207-1946,abnormal,312936
909,expressed_in,ZDB-TERM-081207-1946,abnormal,312938
910,expressed_in,ZDB-TERM-081207-1946,abnormal,312942
911,expressed_in,ZDB-TERM-081207-1946,abnormal,312943
912,expressed_in,ZDB-TERM-081207-1946,abnormal,312944
914,expressed_in,ZDB-TERM-070117-71,ameliorated,312950
915,expressed_in,ZDB-TERM-070117-629,abnormal,312955
916,expressed_in,ZDB-TERM-070117-141,ameliorated,312956
917,expressed_in,ZDB-TERM-070117-471,abnormal,312957
918,expressed_in,ZDB-TERM-070117-71,ameliorated,312959
919,expressed_in,ZDB-TERM-070117-71,ameliorated,312960
920,expressed_in,ZDB-TERM-070117-71,ameliorated,312971
921,expressed_in,ZDB-TERM-070117-471,abnormal,312973
922,expressed_in,ZDB-TERM-070117-471,abnormal,312977
923,expressed_in,ZDB-TERM-070117-471,abnormal,312978
