recattrib_pk_id,old_data_zdb_id,new_data_zdb_id
98561,ZDB-DBLINK-040425-25423,ZDB-DBLINK-200410-9364
98555,ZDB-DBLINK-040425-25405,ZDB-DBLINK-200410-8828
98563,ZDB-DBLINK-040425-25429,ZDB-DBLINK-200410-8846
98578,ZDB-DBLINK-040425-25474,ZDB-DBLINK-200410-8882
787236,ZDB-DBLINK-080712-30708,ZDB-DBLINK-200410-23602
770744,ZDB-DBLINK-050417-246,ZDB-DBLINK-200410-14631
787115,ZDB-DBLINK-080712-29624,ZDB-DBLINK-200410-22880
769315,ZDB-DBLINK-050218-3076,ZDB-DBLINK-200410-69405
1448365,ZDB-DBLINK-070608-1840,ZDB-DBLINK-200410-77620
768353,ZDB-DBLINK-041212-77,ZDB-DBLINK-200410-13572
98613,ZDB-DBLINK-040425-25579,ZDB-DBLINK-200410-8480
97339008,ZDB-DBLINK-030610-5577,ZDB-DBLINK-200410-4154
1449735,ZDB-DBLINK-070726-109,ZDB-DBLINK-200410-78173
98604,ZDB-DBLINK-040425-25552,ZDB-DBLINK-200410-8633
98668,ZDB-DBLINK-040425-25744,ZDB-DBLINK-200410-9256
98605,ZDB-DBLINK-040425-25555,ZDB-DBLINK-200410-8635
98652,ZDB-DBLINK-040425-25696,ZDB-DBLINK-200410-10426
764094,ZDB-DBLINK-040405-23986,ZDB-DBLINK-200410-8519
1437116,ZDB-DBLINK-050522-373,ZDB-DBLINK-200410-15087
814449,ZDB-DBLINK-100127-632,ZDB-DBLINK-200410-80064
108979,ZDB-DBLINK-060519-19,ZDB-DBLINK-200410-17004
98576,ZDB-DBLINK-040425-25468,ZDB-DBLINK-200410-8610
98635,ZDB-DBLINK-040425-25645,ZDB-DBLINK-200410-8689
98598,ZDB-DBLINK-040425-25534,ZDB-DBLINK-200410-8418
98646,ZDB-DBLINK-040425-25678,ZDB-DBLINK-200410-10281
98666,ZDB-DBLINK-040425-25738,ZDB-DBLINK-200410-9184
98594,ZDB-DBLINK-040425-25522,ZDB-DBLINK-200410-9409
98653,ZDB-DBLINK-040425-25699,ZDB-DBLINK-200410-9339
98662,ZDB-DBLINK-040425-25726,ZDB-DBLINK-200410-10255
98642,ZDB-DBLINK-040425-25666,ZDB-DBLINK-200410-10627
98627,ZDB-DBLINK-040425-25621,ZDB-DBLINK-200410-8676
98625,ZDB-DBLINK-040425-25615,ZDB-DBLINK-200410-8673
773598,ZDB-DBLINK-060503-2370,ZDB-DBLINK-200410-76874
98601,ZDB-DBLINK-040425-25543,ZDB-DBLINK-200410-9608
98638,ZDB-DBLINK-040425-25654,ZDB-DBLINK-200410-8593
98636,ZDB-DBLINK-040425-25648,ZDB-DBLINK-200410-8691
98593,ZDB-DBLINK-040425-25519,ZDB-DBLINK-200410-9405
98608,ZDB-DBLINK-040425-25564,ZDB-DBLINK-200410-8461
98673,ZDB-DBLINK-040425-25759,ZDB-DBLINK-200410-9153
98590,ZDB-DBLINK-040425-25510,ZDB-DBLINK-200410-9552
764977,ZDB-DBLINK-040425-4934,ZDB-DBLINK-200410-9873
98603,ZDB-DBLINK-040425-25549,ZDB-DBLINK-200410-8442
98632,ZDB-DBLINK-040425-25636,ZDB-DBLINK-200410-8580
98616,ZDB-DBLINK-040425-25588,ZDB-DBLINK-200410-8490
773252,ZDB-DBLINK-060421-152,ZDB-DBLINK-200410-16811
98634,ZDB-DBLINK-040425-25642,ZDB-DBLINK-200410-8688
98649,ZDB-DBLINK-040425-25687,ZDB-DBLINK-200410-9331
98592,ZDB-DBLINK-040425-25516,ZDB-DBLINK-200410-8930
98661,ZDB-DBLINK-040425-25723,ZDB-DBLINK-200410-9252
98644,ZDB-DBLINK-040425-25672,ZDB-DBLINK-200410-10241
98657,ZDB-DBLINK-040425-25711,ZDB-DBLINK-200410-9987
98650,ZDB-DBLINK-040425-25690,ZDB-DBLINK-200410-10570
98620,ZDB-DBLINK-040425-25600,ZDB-DBLINK-200410-8514
98654,ZDB-DBLINK-040425-25702,ZDB-DBLINK-200410-9287
98588,ZDB-DBLINK-040425-25504,ZDB-DBLINK-200410-8919
98637,ZDB-DBLINK-040425-25651,ZDB-DBLINK-200410-9449
98586,ZDB-DBLINK-040425-25498,ZDB-DBLINK-200410-8908
98600,ZDB-DBLINK-040425-25540,ZDB-DBLINK-200410-8429
98663,ZDB-DBLINK-040425-25729,ZDB-DBLINK-200410-9195
98615,ZDB-DBLINK-040425-25585,ZDB-DBLINK-200410-8485
98639,ZDB-DBLINK-040425-25657,ZDB-DBLINK-200410-8697
98647,ZDB-DBLINK-040425-25681,ZDB-DBLINK-200410-9229
98667,ZDB-DBLINK-040425-25741,ZDB-DBLINK-200410-9533
98622,ZDB-DBLINK-040425-25606,ZDB-DBLINK-200410-8525
98651,ZDB-DBLINK-040425-25693,ZDB-DBLINK-200410-9271
98643,ZDB-DBLINK-040425-25669,ZDB-DBLINK-200410-9200
98619,ZDB-DBLINK-040425-25597,ZDB-DBLINK-200410-9438
98658,ZDB-DBLINK-040425-25714,ZDB-DBLINK-200410-11166
98580,ZDB-DBLINK-040425-25480,ZDB-DBLINK-200410-8885
98597,ZDB-DBLINK-040425-25531,ZDB-DBLINK-200410-9420
98626,ZDB-DBLINK-040425-25618,ZDB-DBLINK-200410-9443
98640,ZDB-DBLINK-040425-25660,ZDB-DBLINK-200410-8700
98606,ZDB-DBLINK-040425-25558,ZDB-DBLINK-200410-8639
98607,ZDB-DBLINK-040425-25561,ZDB-DBLINK-200410-8455
98628,ZDB-DBLINK-040425-25624,ZDB-DBLINK-200410-8552
98595,ZDB-DBLINK-040425-25525,ZDB-DBLINK-200410-8619
98659,ZDB-DBLINK-040425-25717,ZDB-DBLINK-200410-9335
98670,ZDB-DBLINK-040425-25750,ZDB-DBLINK-200410-9280
98669,ZDB-DBLINK-040425-25747,ZDB-DBLINK-200410-9258
98648,ZDB-DBLINK-040425-25684,ZDB-DBLINK-200410-9266
98641,ZDB-DBLINK-040425-25663,ZDB-DBLINK-200410-8701
98660,ZDB-DBLINK-040425-25720,ZDB-DBLINK-200410-9983
98629,ZDB-DBLINK-040425-25627,ZDB-DBLINK-200410-8561
98611,ZDB-DBLINK-040425-25573,ZDB-DBLINK-200410-8471
98656,ZDB-DBLINK-040425-25708,ZDB-DBLINK-200410-9278
98585,ZDB-DBLINK-040425-25495,ZDB-DBLINK-200410-8903
98591,ZDB-DBLINK-040425-25513,ZDB-DBLINK-200410-8802
98609,ZDB-DBLINK-040425-25567,ZDB-DBLINK-200410-8463
98699,ZDB-DBLINK-040425-25837,ZDB-DBLINK-200410-9037
98721,ZDB-DBLINK-040425-25903,ZDB-DBLINK-200410-9650
98723,ZDB-DBLINK-040425-25909,ZDB-DBLINK-200410-9661
98705,ZDB-DBLINK-040425-25855,ZDB-DBLINK-200410-8729
787478,ZDB-DBLINK-080721-742,ZDB-DBLINK-200410-26290
98676,ZDB-DBLINK-040425-25768,ZDB-DBLINK-200410-10491
98714,ZDB-DBLINK-040425-25882,ZDB-DBLINK-200410-8745
98742,ZDB-DBLINK-040425-25966,ZDB-DBLINK-200410-9770
98760,ZDB-DBLINK-040425-26020,ZDB-DBLINK-200410-9867
98712,ZDB-DBLINK-040425-25876,ZDB-DBLINK-200410-9617
103321,ZDB-DBLINK-050218-2229,ZDB-DBLINK-220930-113447
98763,ZDB-DBLINK-040425-26029,ZDB-DBLINK-200410-9885
98704,ZDB-DBLINK-040425-25852,ZDB-DBLINK-200410-9500
98756,ZDB-DBLINK-040425-26008,ZDB-DBLINK-200410-9848
98746,ZDB-DBLINK-040425-25978,ZDB-DBLINK-200410-9956
98685,ZDB-DBLINK-040425-25795,ZDB-DBLINK-200410-8969
98745,ZDB-DBLINK-040425-25975,ZDB-DBLINK-200410-9793
98716,ZDB-DBLINK-040425-25888,ZDB-DBLINK-200410-9108
98677,ZDB-DBLINK-040425-25771,ZDB-DBLINK-200410-9162
98729,ZDB-DBLINK-040425-25927,ZDB-DBLINK-200410-9940
98703,ZDB-DBLINK-040425-25849,ZDB-DBLINK-200410-9497
98691,ZDB-DBLINK-040425-25813,ZDB-DBLINK-200410-10118
98737,ZDB-DBLINK-040425-25951,ZDB-DBLINK-200410-9738
98682,ZDB-DBLINK-040425-25786,ZDB-DBLINK-200410-10635
98688,ZDB-DBLINK-040425-25804,ZDB-DBLINK-200410-9466
98681,ZDB-DBLINK-040425-25783,ZDB-DBLINK-200410-11107
98732,ZDB-DBLINK-040425-25936,ZDB-DBLINK-200410-9712
98700,ZDB-DBLINK-040425-25840,ZDB-DBLINK-200410-8722
98697,ZDB-DBLINK-040425-25831,ZDB-DBLINK-200410-9031
98675,ZDB-DBLINK-040425-25765,ZDB-DBLINK-200410-9157
98690,ZDB-DBLINK-040425-25810,ZDB-DBLINK-200410-8995
98750,ZDB-DBLINK-040425-25990,ZDB-DBLINK-200410-9813
98735,ZDB-DBLINK-040425-25945,ZDB-DBLINK-200410-9729
98730,ZDB-DBLINK-040425-25930,ZDB-DBLINK-200410-9699
98736,ZDB-DBLINK-040425-25948,ZDB-DBLINK-200410-9733
98694,ZDB-DBLINK-040425-25822,ZDB-DBLINK-200410-9485
98710,ZDB-DBLINK-040425-25870,ZDB-DBLINK-200410-9074
98707,ZDB-DBLINK-040425-25861,ZDB-DBLINK-200410-9059
98748,ZDB-DBLINK-040425-25984,ZDB-DBLINK-200410-9804
98743,ZDB-DBLINK-040425-25969,ZDB-DBLINK-200410-9952
98719,ZDB-DBLINK-040425-25897,ZDB-DBLINK-200410-9643
98695,ZDB-DBLINK-040425-25825,ZDB-DBLINK-200410-9020
98762,ZDB-DBLINK-040425-26026,ZDB-DBLINK-200410-9881
98726,ZDB-DBLINK-040425-25918,ZDB-DBLINK-200410-9683
98698,ZDB-DBLINK-040425-25834,ZDB-DBLINK-200410-9493
98759,ZDB-DBLINK-040425-26017,ZDB-DBLINK-200410-9863
98749,ZDB-DBLINK-040425-25987,ZDB-DBLINK-200410-9807
98702,ZDB-DBLINK-040425-25846,ZDB-DBLINK-200410-10485
98725,ZDB-DBLINK-040425-25915,ZDB-DBLINK-200410-9677
98722,ZDB-DBLINK-040425-25906,ZDB-DBLINK-200410-9657
98679,ZDB-DBLINK-040425-25777,ZDB-DBLINK-200410-9237
98752,ZDB-DBLINK-040425-25996,ZDB-DBLINK-200410-10811
98728,ZDB-DBLINK-040425-25924,ZDB-DBLINK-200410-9689
98687,ZDB-DBLINK-040425-25801,ZDB-DBLINK-200410-8980
98754,ZDB-DBLINK-040425-26002,ZDB-DBLINK-200410-9835
98741,ZDB-DBLINK-040425-25963,ZDB-DBLINK-200410-9766
98720,ZDB-DBLINK-040425-25900,ZDB-DBLINK-200410-10007
98709,ZDB-DBLINK-040425-25867,ZDB-DBLINK-200410-9511
98744,ZDB-DBLINK-040425-25972,ZDB-DBLINK-200410-10097
98664,ZDB-DBLINK-040425-25732,ZDB-DBLINK-200410-10714
98684,ZDB-DBLINK-040425-25792,ZDB-DBLINK-200410-9457
98706,ZDB-DBLINK-040425-25858,ZDB-DBLINK-200410-9057
98738,ZDB-DBLINK-040425-25954,ZDB-DBLINK-200410-9745
98717,ZDB-DBLINK-040425-25891,ZDB-DBLINK-200410-8756
98724,ZDB-DBLINK-040425-25912,ZDB-DBLINK-200410-10095
98739,ZDB-DBLINK-040425-25957,ZDB-DBLINK-200410-9749
98678,ZDB-DBLINK-040425-25774,ZDB-DBLINK-200410-11068
98733,ZDB-DBLINK-040425-25939,ZDB-DBLINK-200410-9942
98689,ZDB-DBLINK-040425-25807,ZDB-DBLINK-200410-8993
98761,ZDB-DBLINK-040425-26023,ZDB-DBLINK-200410-9869
98683,ZDB-DBLINK-040425-25789,ZDB-DBLINK-200410-11159
98715,ZDB-DBLINK-040425-25885,ZDB-DBLINK-200410-9094
98747,ZDB-DBLINK-040425-25981,ZDB-DBLINK-200410-9801
98734,ZDB-DBLINK-040425-25942,ZDB-DBLINK-200410-9722
98693,ZDB-DBLINK-040425-25819,ZDB-DBLINK-200410-9477
98701,ZDB-DBLINK-040425-25843,ZDB-DBLINK-200410-10010
98713,ZDB-DBLINK-040425-25879,ZDB-DBLINK-200410-9084
98751,ZDB-DBLINK-040425-25993,ZDB-DBLINK-200410-9823
98686,ZDB-DBLINK-040425-25798,ZDB-DBLINK-200410-8974
98674,ZDB-DBLINK-040425-25762,ZDB-DBLINK-200410-9158
98740,ZDB-DBLINK-040425-25960,ZDB-DBLINK-200410-9760
98696,ZDB-DBLINK-040425-25828,ZDB-DBLINK-200410-9025
771247,ZDB-DBLINK-050522-404,ZDB-DBLINK-200410-15061
813414,ZDB-DBLINK-100127-1266,ZDB-DBLINK-220930-126503
148622,ZDB-DBLINK-100127-461,ZDB-DBLINK-200410-79666
103176,ZDB-DBLINK-050218-168,ZDB-DBLINK-220930-114812
774032,ZDB-DBLINK-060503-3785,ZDB-DBLINK-200410-76618
148680,ZDB-DBLINK-100127-620,ZDB-DBLINK-220930-126299
782789,ZDB-DBLINK-070615-128,ZDB-DBLINK-200410-20025
98773,ZDB-DBLINK-040425-26059,ZDB-DBLINK-200410-10346
98829,ZDB-DBLINK-040425-26227,ZDB-DBLINK-200410-7884
98835,ZDB-DBLINK-040425-26245,ZDB-DBLINK-200410-7303
1431825,ZDB-DBLINK-040801-132,ZDB-DBLINK-200410-12484
787253,ZDB-DBLINK-080721-101,ZDB-DBLINK-200410-22590
98795,ZDB-DBLINK-040425-26125,ZDB-DBLINK-200410-10460
98822,ZDB-DBLINK-040425-26206,ZDB-DBLINK-200410-9741
98808,ZDB-DBLINK-040425-26164,ZDB-DBLINK-200410-8728
97328886,ZDB-DBLINK-030531-2633,ZDB-DBLINK-200410-2043
98805,ZDB-DBLINK-040425-26155,ZDB-DBLINK-200410-10329
98816,ZDB-DBLINK-040425-26188,ZDB-DBLINK-200410-7622
98789,ZDB-DBLINK-040425-26107,ZDB-DBLINK-200410-10197
102203,ZDB-DBLINK-041010-211,ZDB-DBLINK-200410-13033
98847,ZDB-DBLINK-040425-26281,ZDB-DBLINK-200410-10660
98819,ZDB-DBLINK-040425-26197,ZDB-DBLINK-200410-9764
115205,ZDB-DBLINK-070410-77,ZDB-DBLINK-200410-18859
1481279,ZDB-DBLINK-100920-196,ZDB-DBLINK-200410-79897
98849,ZDB-DBLINK-040425-26287,ZDB-DBLINK-200410-10982
1452409,ZDB-DBLINK-080529-1740,ZDB-DBLINK-200410-24511
147583,ZDB-DBLINK-100127-1085,ZDB-DBLINK-220930-127527
97336000,ZDB-DBLINK-030610-2802,ZDB-DBLINK-220930-1113
98840,ZDB-DBLINK-040425-26260,ZDB-DBLINK-200410-7465
98794,ZDB-DBLINK-040425-26122,ZDB-DBLINK-200410-8237
98837,ZDB-DBLINK-040425-26251,ZDB-DBLINK-200410-7821
98812,ZDB-DBLINK-040425-26176,ZDB-DBLINK-200410-7678
780660,ZDB-DBLINK-070404-691,ZDB-DBLINK-221007-58616
98792,ZDB-DBLINK-040425-26116,ZDB-DBLINK-200410-8163
98767,ZDB-DBLINK-040425-26041,ZDB-DBLINK-200410-10361
98846,ZDB-DBLINK-040425-26278,ZDB-DBLINK-200410-11181
98493,ZDB-DBLINK-040425-25219,ZDB-DBLINK-200410-7751
98802,ZDB-DBLINK-040425-26146,ZDB-DBLINK-200410-10166
98811,ZDB-DBLINK-040425-26173,ZDB-DBLINK-200410-7687
112413,ZDB-DBLINK-061027-61,ZDB-DBLINK-200410-17789
98845,ZDB-DBLINK-040425-26275,ZDB-DBLINK-200410-10823
98821,ZDB-DBLINK-040425-26203,ZDB-DBLINK-200410-9903
98779,ZDB-DBLINK-040425-26077,ZDB-DBLINK-200410-10405
98796,ZDB-DBLINK-040425-26128,ZDB-DBLINK-200410-10089
98785,ZDB-DBLINK-040425-26095,ZDB-DBLINK-200410-10040
98781,ZDB-DBLINK-040425-26083,ZDB-DBLINK-200410-10412
98817,ZDB-DBLINK-040425-26191,ZDB-DBLINK-200410-7616
98830,ZDB-DBLINK-040425-26230,ZDB-DBLINK-200410-7600
98820,ZDB-DBLINK-040425-26200,ZDB-DBLINK-200410-9757
98778,ZDB-DBLINK-040425-26074,ZDB-DBLINK-200410-10408
98850,ZDB-DBLINK-040425-26290,ZDB-DBLINK-200410-10864
98783,ZDB-DBLINK-040425-26089,ZDB-DBLINK-200410-10183
98848,ZDB-DBLINK-040425-26284,ZDB-DBLINK-200410-10658
98776,ZDB-DBLINK-040425-26068,ZDB-DBLINK-200410-10262
98815,ZDB-DBLINK-040425-26185,ZDB-DBLINK-200410-7634
98765,ZDB-DBLINK-040425-26035,ZDB-DBLINK-200410-9898
98777,ZDB-DBLINK-040425-26071,ZDB-DBLINK-200410-10517
98755,ZDB-DBLINK-040425-26005,ZDB-DBLINK-200410-9842
98838,ZDB-DBLINK-040425-26254,ZDB-DBLINK-200410-7504
98784,ZDB-DBLINK-040425-26092,ZDB-DBLINK-200410-10132
98770,ZDB-DBLINK-040425-26050,ZDB-DBLINK-200410-10340
98807,ZDB-DBLINK-040425-26161,ZDB-DBLINK-200410-7711
98758,ZDB-DBLINK-040425-26014,ZDB-DBLINK-200410-10801
98775,ZDB-DBLINK-040425-26065,ZDB-DBLINK-200410-10514
98833,ZDB-DBLINK-040425-26239,ZDB-DBLINK-200410-7563
98766,ZDB-DBLINK-040425-26038,ZDB-DBLINK-200410-10539
98804,ZDB-DBLINK-040425-26152,ZDB-DBLINK-200410-10487
98836,ZDB-DBLINK-040425-26248,ZDB-DBLINK-200410-7859
98788,ZDB-DBLINK-040425-26104,ZDB-DBLINK-200410-10298
98791,ZDB-DBLINK-040425-26113,ZDB-DBLINK-200410-10057
98832,ZDB-DBLINK-040425-26236,ZDB-DBLINK-200410-7874
98803,ZDB-DBLINK-040425-26149,ZDB-DBLINK-200410-10091
98793,ZDB-DBLINK-040425-26119,ZDB-DBLINK-200410-10305
98797,ZDB-DBLINK-040425-26131,ZDB-DBLINK-200410-10466
98831,ZDB-DBLINK-040425-26233,ZDB-DBLINK-200410-7585
98823,ZDB-DBLINK-040425-26209,ZDB-DBLINK-200410-9684
98842,ZDB-DBLINK-040425-26266,ZDB-DBLINK-200410-10867
98790,ZDB-DBLINK-040425-26110,ZDB-DBLINK-200410-10003
98834,ZDB-DBLINK-040425-26242,ZDB-DBLINK-200410-9922
777754,ZDB-DBLINK-060929-139,ZDB-DBLINK-200410-17955
1480267,ZDB-DBLINK-100127-460,ZDB-DBLINK-200410-81603
98878,ZDB-DBLINK-040425-26374,ZDB-DBLINK-200410-8658
98933,ZDB-DBLINK-040425-26539,ZDB-DBLINK-200410-10120
814258,ZDB-DBLINK-100127-359,ZDB-DBLINK-200410-80278
98930,ZDB-DBLINK-040425-26530,ZDB-DBLINK-200410-10130
98891,ZDB-DBLINK-040425-26413,ZDB-DBLINK-200410-11206
98886,ZDB-DBLINK-040425-26398,ZDB-DBLINK-200410-11238
773582,ZDB-DBLINK-060503-2317,ZDB-DBLINK-220930-123297
97325202,ZDB-DBLINK-020710-45594,ZDB-DBLINK-220930-5
98901,ZDB-DBLINK-040425-26443,ZDB-DBLINK-200410-10313
97344128,ZDB-DBLINK-050208-239,ZDB-DBLINK-200410-29879
785166,ZDB-DBLINK-070928-390,ZDB-DBLINK-200410-20939
98860,ZDB-DBLINK-040425-26320,ZDB-DBLINK-200410-9001
98855,ZDB-DBLINK-040425-26305,ZDB-DBLINK-200410-10706
98858,ZDB-DBLINK-040425-26314,ZDB-DBLINK-200410-8372
98918,ZDB-DBLINK-040425-26494,ZDB-DBLINK-200410-11147
1446107,ZDB-DBLINK-070209-81,ZDB-DBLINK-200410-18938
98898,ZDB-DBLINK-040425-26434,ZDB-DBLINK-200410-11230
98859,ZDB-DBLINK-040425-26317,ZDB-DBLINK-200410-8073
98925,ZDB-DBLINK-040425-26515,ZDB-DBLINK-200410-11097
98895,ZDB-DBLINK-040425-26425,ZDB-DBLINK-200410-10944
98896,ZDB-DBLINK-040425-26428,ZDB-DBLINK-200410-10751
105531,ZDB-DBLINK-050522-533,ZDB-DBLINK-200410-15226
98866,ZDB-DBLINK-040425-26338,ZDB-DBLINK-200410-8565
98885,ZDB-DBLINK-040425-26395,ZDB-DBLINK-200410-11021
98908,ZDB-DBLINK-040425-26464,ZDB-DBLINK-200410-10482
97344149,ZDB-DBLINK-050208-258,ZDB-DBLINK-200410-29911
98909,ZDB-DBLINK-040425-26467,ZDB-DBLINK-200410-10045
815477,ZDB-DBLINK-100920-413,ZDB-DBLINK-200410-80212
1479519,ZDB-DBLINK-100127-1889,ZDB-DBLINK-200410-81728
98921,ZDB-DBLINK-040425-26503,ZDB-DBLINK-200410-10579
785824,ZDB-DBLINK-080204-264,ZDB-DBLINK-200410-21172
98920,ZDB-DBLINK-040425-26500,ZDB-DBLINK-200410-10734
98927,ZDB-DBLINK-040425-26521,ZDB-DBLINK-200410-10242
764196,ZDB-DBLINK-040425-25037,ZDB-DBLINK-200410-7471
98906,ZDB-DBLINK-040425-26458,ZDB-DBLINK-200410-10050
98879,ZDB-DBLINK-040425-26377,ZDB-DBLINK-200410-8434
98937,ZDB-DBLINK-040425-26551,ZDB-DBLINK-200410-11118
98916,ZDB-DBLINK-040425-26488,ZDB-DBLINK-200410-10563
103449,ZDB-DBLINK-050218-274,ZDB-DBLINK-200410-71172
98924,ZDB-DBLINK-040425-26512,ZDB-DBLINK-200410-10605
98856,ZDB-DBLINK-040425-26308,ZDB-DBLINK-200410-8604
98899,ZDB-DBLINK-040425-26437,ZDB-DBLINK-200410-10847
98865,ZDB-DBLINK-040425-26335,ZDB-DBLINK-200410-9447
98883,ZDB-DBLINK-040425-26389,ZDB-DBLINK-200410-11131
98881,ZDB-DBLINK-040425-26383,ZDB-DBLINK-200410-8420
120648,ZDB-DBLINK-080529-1428,ZDB-DBLINK-200410-25341
98876,ZDB-DBLINK-040425-26368,ZDB-DBLINK-200410-8521
98888,ZDB-DBLINK-040425-26404,ZDB-DBLINK-200410-10856
98872,ZDB-DBLINK-040425-26356,ZDB-DBLINK-200410-10208
98931,ZDB-DBLINK-040425-26533,ZDB-DBLINK-200410-10184
98897,ZDB-DBLINK-040425-26431,ZDB-DBLINK-200410-10781
98893,ZDB-DBLINK-040425-26419,ZDB-DBLINK-200410-11204
98851,ZDB-DBLINK-040425-26293,ZDB-DBLINK-200410-10858
98868,ZDB-DBLINK-040425-26344,ZDB-DBLINK-200410-9594
98880,ZDB-DBLINK-040425-26380,ZDB-DBLINK-200410-9607
98871,ZDB-DBLINK-040425-26353,ZDB-DBLINK-200410-8539
98863,ZDB-DBLINK-040425-26329,ZDB-DBLINK-200410-8594
98861,ZDB-DBLINK-040425-26323,ZDB-DBLINK-200410-9247
98910,ZDB-DBLINK-040425-26470,ZDB-DBLINK-200410-11277
98907,ZDB-DBLINK-040425-26461,ZDB-DBLINK-200410-10486
98894,ZDB-DBLINK-040425-26422,ZDB-DBLINK-200410-10844
98905,ZDB-DBLINK-040425-26455,ZDB-DBLINK-200410-10055
98903,ZDB-DBLINK-040425-26449,ZDB-DBLINK-200410-10176
98862,ZDB-DBLINK-040425-26326,ZDB-DBLINK-200410-9327
98900,ZDB-DBLINK-040425-26440,ZDB-DBLINK-200410-10159
98934,ZDB-DBLINK-040425-26542,ZDB-DBLINK-200410-11227
98938,ZDB-DBLINK-040425-26554,ZDB-DBLINK-200410-10567
98917,ZDB-DBLINK-040425-26491,ZDB-DBLINK-200410-10562
98914,ZDB-DBLINK-040425-26482,ZDB-DBLINK-200410-11039
98854,ZDB-DBLINK-040425-26302,ZDB-DBLINK-200410-10915
98892,ZDB-DBLINK-040425-26416,ZDB-DBLINK-200410-10854
98936,ZDB-DBLINK-040425-26548,ZDB-DBLINK-200410-10535
98890,ZDB-DBLINK-040425-26410,ZDB-DBLINK-200410-10952
98926,ZDB-DBLINK-040425-26518,ZDB-DBLINK-200410-10608
98913,ZDB-DBLINK-040425-26479,ZDB-DBLINK-200410-10736
98911,ZDB-DBLINK-040425-26473,ZDB-DBLINK-200410-10510
98853,ZDB-DBLINK-040425-26299,ZDB-DBLINK-200410-10993
98877,ZDB-DBLINK-040425-26371,ZDB-DBLINK-200410-8516
98873,ZDB-DBLINK-040425-26359,ZDB-DBLINK-200410-8670
98867,ZDB-DBLINK-040425-26341,ZDB-DBLINK-200410-8560
98935,ZDB-DBLINK-040425-26545,ZDB-DBLINK-200410-10904
1446414,ZDB-DBLINK-070404-295,ZDB-DBLINK-200410-77475
97331646,ZDB-DBLINK-030531-5135,ZDB-DBLINK-200410-2213
103924,ZDB-DBLINK-050218-443,ZDB-DBLINK-220930-114930
1435130,ZDB-DBLINK-050218-2862,ZDB-DBLINK-220930-118502
98984,ZDB-DBLINK-040425-26692,ZDB-DBLINK-200410-10885
98980,ZDB-DBLINK-040425-26680,ZDB-DBLINK-200410-9181
119542,ZDB-DBLINK-071002-244,ZDB-DBLINK-220930-125247
105855,ZDB-DBLINK-050809-253,ZDB-DBLINK-220930-6120
1452316,ZDB-DBLINK-080529-149,ZDB-DBLINK-200410-25879
97330393,ZDB-DBLINK-030531-4000,ZDB-DBLINK-220930-973
97341882,ZDB-DBLINK-031002-29,ZDB-DBLINK-200410-28989
1455549,ZDB-DBLINK-081129-28025,ZDB-DBLINK-200410-25584
98976,ZDB-DBLINK-040425-26668,ZDB-DBLINK-200410-11006
106032,ZDB-DBLINK-051120-17,ZDB-DBLINK-200410-16458
98964,ZDB-DBLINK-040425-26632,ZDB-DBLINK-200410-11023
99026,ZDB-DBLINK-040425-26818,ZDB-DBLINK-200410-8192
97336880,ZDB-DBLINK-030610-3638,ZDB-DBLINK-200410-6201
98966,ZDB-DBLINK-040425-26638,ZDB-DBLINK-200410-11013
99022,ZDB-DBLINK-040425-26806,ZDB-DBLINK-200410-9955
99023,ZDB-DBLINK-040425-26809,ZDB-DBLINK-200410-9790
98948,ZDB-DBLINK-040425-26584,ZDB-DBLINK-200410-11224
98974,ZDB-DBLINK-040425-26662,ZDB-DBLINK-200410-11197
99009,ZDB-DBLINK-040425-26767,ZDB-DBLINK-200410-7995
99005,ZDB-DBLINK-040425-26755,ZDB-DBLINK-200410-9429
99024,ZDB-DBLINK-040425-26812,ZDB-DBLINK-200410-9785
790689,ZDB-DBLINK-090114-3849,ZDB-DBLINK-200410-78639
99027,ZDB-DBLINK-040425-26821,ZDB-DBLINK-200410-9618
98970,ZDB-DBLINK-040425-26650,ZDB-DBLINK-200410-11199
99006,ZDB-DBLINK-040425-26758,ZDB-DBLINK-200410-9513
98973,ZDB-DBLINK-040425-26659,ZDB-DBLINK-200410-10834
98961,ZDB-DBLINK-040425-26623,ZDB-DBLINK-200410-11080
1446712,ZDB-DBLINK-070410-250,ZDB-DBLINK-200410-19126
98952,ZDB-DBLINK-040425-26596,ZDB-DBLINK-200410-11086
98987,ZDB-DBLINK-040425-26701,ZDB-DBLINK-200410-10831
99021,ZDB-DBLINK-040425-26803,ZDB-DBLINK-200410-9888
98989,ZDB-DBLINK-040425-26707,ZDB-DBLINK-200410-10757
98960,ZDB-DBLINK-040425-26620,ZDB-DBLINK-200410-10236
98979,ZDB-DBLINK-040425-26677,ZDB-DBLINK-200410-10989
1431418,ZDB-DBLINK-040718-218,ZDB-DBLINK-200410-12140
98957,ZDB-DBLINK-040425-26611,ZDB-DBLINK-200410-11247
98985,ZDB-DBLINK-040425-26695,ZDB-DBLINK-200410-10683
98965,ZDB-DBLINK-040425-26635,ZDB-DBLINK-200410-10937
99003,ZDB-DBLINK-040425-26749,ZDB-DBLINK-200410-9907
98995,ZDB-DBLINK-040425-26725,ZDB-DBLINK-200410-8655
98986,ZDB-DBLINK-040425-26698,ZDB-DBLINK-200410-10676
99016,ZDB-DBLINK-040425-26788,ZDB-DBLINK-200410-7747
